Symbol,Name,결산월,회계년,주기,당기순이익률(%),매출총이익률(%),영업이익률(%),자본금영업이익률(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%),세전계속사업이익률(%),영업수익(천원),영업비용(천원)
A042370,비츠로테크,6,2017,Annual,0.68,15.40,1.58,15.30,-1.68,6.59,-0.17,"86,734,828","85,364,321"
A042370,비츠로테크,6,2018,Annual,4.16,29.96,8.07,20.90,13.95,10.77,5.39,"28,937,727","26,601,532"
A042370,비츠로테크,12,2019,Annual,2.89,27.35,7.43,20.46,7.81,7.97,2.83,"30,787,116","28,500,227"
A042370,비츠로테크,12,2020,Annual,9.47,27.17,11.62,38.48,34.31,31.38,10.36,"37,813,211","33,419,294"
A042370,비츠로테크,12,2021,Annual,23.24,52.06,28.47,34.54,43.29,28.20,35.68,"15,020,099","10,744,170"
A042370,비츠로테크,12,2022,Annual,4.11,78.49,41.70,30.69,9.23,3.02,12.54,"9,640,960","5,620,443"
A297090,씨에스베어링,12,2011,Annual,-67.20,1.78,-19.21,-48.72,-170.47,-170.47,-67.20,"7,287,261","8,686,847"
A297090,씨에스베어링,12,2012,Annual,0.56,16.77,8.02,50.68,3.54,3.54,0.56,"21,612,744","19,879,623"
A297090,씨에스베어링,12,2013,Annual,-10.71,1.85,-5.24,-45.98,-93.97,-93.97,-10.71,"30,020,270","31,592,936"
A297090,씨에스베어링,12,2014,Annual,-29.31,4.33,-5.46,-42.15,-226.32,-226.32,-29.31,"26,408,366","27,850,009"
A297090,씨에스베어링,12,2015,Annual,6.56,17.17,10.17,N/A(IFRS),N/A(IFRS),N/A(IFRS),6.56,"45,619,394","40,981,631"
A297090,씨에스베어링,12,2016,Annual,21.24,23.28,14.52,230.10,205.87,336.55,12.99,"45,277,376","38,702,144"
A297090,씨에스베어링,12,2017,Annual,6.42,19.11,10.73,167.25,132.44,99.99,8.50,"50,364,319","44,958,048"
A297090,씨에스베어링,12,2018,Annual,3.61,12.94,5.21,91.26,76.42,63.21,4.37,"64,762,248","61,385,642"
A297090,씨에스베어링,12,2019,Annual,7.26,18.19,11.07,262.73,219.99,172.22,9.27,"103,369,828","91,926,861"
A297090,씨에스베어링,12,2020,Annual,2.08,12.66,6.75,146.51,53.78,45.16,2.48,"103,344,056","96,369,315"
A297090,씨에스베어링,12,2021,Annual,2.34,5.38,-0.82,-16.15,65.32,46.26,3.30,"94,847,477","95,621,037"
A297090,씨에스베어링,12,2022,Annual,-23.25,-3.89,-15.82,-74.22,-122.39,-109.08,-26.09,"42,898,094","49,685,537"
A045390,대아티아이,12,2011,Annual,6.42,27.44,6.93,48.49,29.81,44.88,4.26,"49,280,368","45,864,488"
A045390,대아티아이,12,2012,Annual,5.51,29.36,10.89,62.24,65.31,31.46,11.43,"40,255,056","35,870,131"
A045390,대아티아이,12,2013,Annual,6.69,25.47,10.49,68.60,48.09,43.70,7.36,"46,053,732","41,220,881"
A045390,대아티아이,12,2014,Annual,6.54,18.00,7.55,69.26,66.15,60.05,7.21,"64,796,760","59,905,611"
A045390,대아티아이,12,2015,Annual,6.68,19.31,6.82,54.85,55.95,53.69,6.96,"57,045,400","53,152,905"
A045390,대아티아이,12,2016,Annual,12.74,25.68,16.85,184.82,171.14,139.78,15.60,"78,046,983","64,897,049"
A045390,대아티아이,12,2017,Annual,10.81,22.64,12.08,122.57,127.09,109.70,12.52,"72,213,346","63,492,012"
A045390,대아티아이,12,2018,Annual,7.81,20.55,9.73,118.87,113.14,95.40,9.26,"86,938,638","78,480,576"
A045390,대아티아이,12,2019,Annual,2.91,18.16,8.78,118.79,43.42,39.41,3.21,"96,315,450","87,863,098"
A045390,대아티아이,12,2020,Annual,5.93,16.12,6.76,107.76,109.02,94.50,6.84,"113,380,721","105,713,390"
A045390,대아티아이,12,2021,Annual,6.50,18.11,8.80,143.81,143.86,106.14,8.81,"116,211,053","105,979,041"
A045390,대아티아이,12,2022,Annual,8.33,20.39,9.63,142.74,133.72,123.49,9.02,"105,487,486","95,331,410"
A298540,더네이쳐홀딩스,12,2011,Annual,,,,,,,,,
A298540,더네이쳐홀딩스,12,2012,Annual,,,,,,,,,
A298540,더네이쳐홀딩스,12,2013,Annual,,,,,,,,,
A298540,더네이쳐홀딩스,12,2014,Annual,,,,,,,,,
A298540,더네이쳐홀딩스,12,2015,Annual,,,,,,,,,
A298540,더네이쳐홀딩스,12,2016,Annual,4.85,53.88,7.09,,,,6.28,"40,099,072","37,254,244"
A298540,더네이쳐홀딩스,12,2017,Annual,-2.12,57.78,6.89,N/A(IFRS),N/A(IFRS),N/A(IFRS),-1.14,"68,977,530","64,222,096"
A298540,더네이쳐홀딩스,12,2018,Annual,6.10,61.43,14.33,"9,531.48","5,907.96","4,058.66",8.88,"141,194,339","120,967,818"
A298540,더네이쳐홀딩스,12,2019,Annual,6.93,65.00,17.01,"2,414.98","1,518.03",984.36,10.69,"235,344,099","195,308,534"
A298540,더네이쳐홀딩스,12,2020,Annual,13.14,68.20,18.67,"1,624.91","1,605.28","1,143.69",18.44,"292,750,379","238,093,750"
A298540,더네이쳐홀딩스,12,2021,Annual,15.88,69.02,18.73,"1,267.48","1,328.09","1,074.52",19.63,"369,046,243","299,914,768"
A298540,더네이쳐홀딩스,12,2022,Annual,14.89,66.87,18.66,"1,209.73","1,219.19",965.24,18.81,"471,359,451","383,384,123"
A107600,새빗켐,12,2011,Annual,-4.60,10.22,-3.84,-31.62,-37.91,-37.91,-4.60,"14,818,663","15,387,622"
A107600,새빗켐,12,2012,Annual,0.28,12.36,1.86,14.95,2.28,2.28,0.28,"15,123,900","14,842,126"
A107600,새빗켐,12,2013,Annual,0.35,13.84,1.39,10.72,2.73,2.73,0.35,"14,521,851","14,319,763"
A107600,새빗켐,12,2014,Annual,,,,,,,,,
A107600,새빗켐,12,2015,Annual,,,,,,,,,
A107600,새빗켐,12,2016,Annual,,,,,,,,,
A107600,새빗켐,12,2017,Annual,,,,,,,,,
A107600,새빗켐,12,2018,Annual,,,,,,,,,
A107600,새빗켐,12,2019,Annual,5.93,30.07,10.05,,,,6.11,"15,544,561","13,982,827"
A107600,새빗켐,12,2020,Annual,10.16,27.84,12.46,N/A(IFRS),N/A(IFRS),N/A(IFRS),12.11,"20,967,013","18,354,729"
A107600,새빗켐,12,2021,Annual,13.25,31.09,16.59,270.46,255.68,215.92,15.69,"33,388,664","27,848,631"
A107600,새빗켐,12,2022,Annual,16.00,36.84,21.19,427.69,369.20,322.92,18.29,"48,126,171","37,926,683"
A089600,나스미디어,12,2011,Annual,27.72,100.00,36.16,454.89,510.48,348.78,40.58,"21,655,852","13,825,876"
A089600,나스미디어,12,2012,Annual,27.51,100.00,32.45,261.67,291.13,221.84,36.10,"23,462,889","15,849,851"
A089600,나스미디어,12,2013,Annual,22.68,100.00,24.47,149.17,179.99,138.25,29.53,"24,754,414","18,696,305"
A089600,나스미디어,12,2014,Annual,26.65,100.00,28.81,199.88,239.33,184.88,34.50,"29,855,317","21,253,448"
A089600,나스미디어,12,2015,Annual,21.80,100.00,25.70,271.71,297.22,230.41,28.12,"45,490,455","33,797,161"
A089600,나스미디어,12,2016,Annual,18.62,100.00,23.67,329.87,335.16,259.55,24.05,"61,749,724","47,134,420"
A089600,나스미디어,12,2017,Annual,24.01,100.00,30.44,562.88,572.28,444.04,30.95,"84,283,178","58,628,969"
A089600,나스미디어,12,2018,Annual,21.51,100.00,26.92,424.58,442.36,339.17,28.05,"71,877,991","52,526,868"
A089600,나스미디어,12,2019,Annual,23.80,100.00,29.84,513.18,532.79,409.34,30.98,"78,372,579","54,983,527"
A089600,나스미디어,12,2020,Annual,27.36,100.00,33.27,599.02,645.47,492.61,35.85,"82,057,612","54,756,130"
A089600,나스미디어,12,2021,Annual,27.48,100.00,34.50,641.61,679.47,511.15,36.53,"88,726,132","58,119,886"
A089600,나스미디어,12,2022,Annual,22.28,100.00,26.52,548.94,598.96,461.12,28.94,"107,977,420","79,341,566"
A160980,싸이맥스,12,2011,Annual,8.41,16.41,9.53,N/A(IFRS),N/A(IFRS),N/A(IFRS),9.30,"42,278,899","38,250,351"
A160980,싸이맥스,12,2012,Annual,6.96,17.09,7.50,139.55,112.80,129.51,6.06,"34,577,874","31,985,773"
A160980,싸이맥스,12,2013,Annual,10.22,18.40,10.13,270.67,296.24,273.12,11.09,"49,640,224","44,612,538"
A160980,싸이맥스,12,2014,Annual,10.95,18.05,10.67,314.18,333.65,322.65,11.33,"54,713,634","48,877,800"
A160980,싸이맥스,12,2015,Annual,2.94,16.26,7.31,177.66,73.37,71.55,3.02,"55,440,224","51,389,208"
A160980,싸이맥스,12,2016,Annual,8.81,17.94,10.23,276.24,296.74,237.99,10.99,"73,175,922","65,692,078"
A160980,싸이맥스,12,2017,Annual,11.02,20.33,14.85,602.21,590.01,446.84,14.55,"162,316,317","138,217,186"
A160980,싸이맥스,12,2018,Annual,9.98,20.36,11.88,277.62,277.91,233.24,11.89,"123,623,214","108,942,440"
A160980,싸이맥스,12,2019,Annual,7.65,19.12,7.00,98.37,123.04,107.45,8.76,"74,288,393","69,086,314"
A160980,싸이맥스,12,2020,Annual,14.22,23.21,14.39,427.57,531.01,422.62,17.87,"159,710,283","136,727,909"
A160980,싸이맥스,12,2021,Annual,11.76,22.02,14.82,606.49,591.98,481.19,14.47,"223,529,611","190,402,268"
A160980,싸이맥스,12,2022,Annual,4.38,20.60,11.80,382.05,176.67,141.74,5.46,"176,772,732","155,904,783"
A122450,KX,12,2011,Annual,22.75,43.89,27.93,155.92,166.00,127.03,29.73,"30,558,566","22,024,857"
A122450,KX,12,2012,Annual,21.15,34.81,14.42,108.74,178.11,159.51,23.61,"47,873,702","40,972,390"
A122450,KX,12,2013,Annual,29.51,40.29,16.00,74.85,145.64,138.04,31.14,"29,876,624","25,095,702"
A122450,KX,12,2014,Annual,9.51,33.48,12.62,56.05,44.97,42.21,10.13,"28,363,212","24,782,873"
A122450,KX,12,2015,Annual,21.84,28.60,11.63,55.18,146.43,103.57,30.87,"31,070,399","27,455,414"
A122450,KX,12,2016,Annual,2.44,29.18,14.56,76.28,44.84,12.81,8.56,"35,243,361","30,112,925"
A122450,KX,12,2017,Annual,37.97,32.75,14.95,65.94,222.46,167.48,50.43,"30,456,228","25,903,279"
A122450,KX,12,2018,Annual,13.62,27.04,9.48,30.75,72.41,44.20,22.32,"29,575,441","26,772,298"
A122450,KX,12,2019,Annual,14.35,31.41,13.49,38.96,59.60,41.46,20.63,"32,468,940","28,090,379"
A122450,KX,12,2020,Annual,9.96,38.81,20.92,63.47,41.36,30.24,13.63,"34,525,202","27,303,763"
A122450,KX,12,2021,Annual,81.06,39.36,21.46,45.50,223.98,171.88,105.63,"36,261,073","28,480,584"
A122450,KX,12,2022,Annual,8.71,35.92,10.71,16.53,17.96,13.44,11.63,"35,153,779","31,389,401"
A057880,피에이치씨,12,2011,Annual,4.34,22.54,4.74,48.67,32.02,44.60,3.12,"67,972,793","64,751,331"
A057880,피에이치씨,12,2012,Annual,-32.10,8.58,-17.64,-129.14,-203.47,-235.02,-27.79,"48,465,265","57,012,673"
A057880,피에이치씨,12,2013,Annual,-15.67,24.99,-16.59,-72.57,-68.54,-68.54,-15.67,"28,958,010","33,761,349"
A057880,피에이치씨,12,2014,Annual,-195.35,-46.28,-137.62,-389.12,-552.36,-552.36,-195.35,"18,715,109","44,470,682"
A057880,피에이치씨,12,2015,Annual,-82.36,2.57,-64.92,-194.14,-246.30,-246.30,-82.36,"19,794,636","32,644,816"
A057880,피에이치씨,12,2016,Annual,-32.35,28.75,3.21,8.25,-83.14,-83.14,-32.35,"18,777,867","18,175,165"
A057880,피에이치씨,12,2017,Annual,-239.45,24.19,-19.29,-18.58,-212.85,-230.65,-220.97,"8,155,765","9,729,185"
A057880,피에이치씨,12,2018,Annual,-268.76,23.03,-60.62,-32.95,-106.84,-146.09,-196.55,"6,461,844","10,379,034"
A057880,피에이치씨,12,2019,Annual,-327.08,14.19,-68.26,-29.87,-143.13,-143.13,-327.08,"8,178,285","13,761,069"
A057880,피에이치씨,12,2020,Annual,-96.97,28.84,-34.25,-11.72,-33.26,-33.18,-97.22,"10,588,526","14,214,834"
A057880,피에이치씨,12,2021,Annual,-82.43,12.96,-47.89,-34.63,-59.61,-59.61,-82.43,"35,707,330","52,807,430"
A057880,피에이치씨,12,2022,Annual,-593.45,8.28,-197.58,-36.43,-109.41,-109.41,-593.45,"10,951,748","32,590,019"
A038290,마크로젠,12,2011,Annual,8.65,46.99,17.32,196.14,112.38,97.90,9.93,"30,736,857","25,412,017"
A038290,마크로젠,12,2012,Annual,8.16,42.01,12.52,190.82,150.84,124.32,9.90,"42,806,129","37,447,321"
A038290,마크로젠,12,2013,Annual,15.47,43.90,9.29,153.54,268.28,255.62,16.23,"47,514,356","43,100,273"
A038290,마크로젠,12,2014,Annual,7.78,39.58,6.60,116.75,141.29,137.63,7.98,"51,810,894","48,393,158"
A038290,마크로젠,12,2015,Annual,11.37,38.29,7.15,125.39,162.72,199.33,9.28,"64,926,683","60,284,260"
A038290,마크로젠,12,2016,Annual,7.58,38.08,5.32,80.45,139.11,114.65,9.19,"67,660,472","64,063,168"
A038290,마크로젠,12,2017,Annual,25.08,39.26,3.61,56.15,454.85,389.60,29.28,"71,459,329","68,876,170"
A038290,마크로젠,12,2018,Annual,4.38,35.55,4.09,71.18,82.50,76.23,4.74,"87,264,941","83,699,502"
A038290,마크로젠,12,2019,Annual,10.67,33.09,3.89,66.72,169.06,183.05,9.85,"90,977,359","87,439,311"
A038290,마크로젠,12,2020,Annual,3.15,37.36,4.30,73.27,77.61,53.63,4.55,"90,534,090","86,644,145"
A038290,마크로젠,12,2021,Annual,16.31,39.48,7.18,133.83,435.70,304.06,23.37,"100,085,517","92,901,033"
A038290,마크로젠,12,2022,Annual,-13.89,39.54,4.33,85.75,-366.37,-274.91,-18.51,"107,283,584","102,635,520"
A228670,레이,12,2011,Annual,,,,,,,,,
A228670,레이,12,2012,Annual,,,,,,,,,
A228670,레이,12,2013,Annual,,,,,,,,,
A228670,레이,12,2014,Annual,19.62,43.52,13.93,,,,13.07,"20,147,103","17,341,455"
A228670,레이,12,2015,Annual,7.82,41.05,6.19,N/A(IFRS),N/A(IFRS),N/A(IFRS),5.87,"23,046,112","21,619,661"
A228670,레이,12,2016,Annual,9.65,39.35,8.14,83.22,93.53,98.66,9.15,"26,060,517","23,939,598"
A228670,레이,12,2017,Annual,7.44,40.98,10.12,116.58,79.72,85.71,6.92,"30,751,476","27,638,768"
A228670,레이,12,2018,Annual,14.25,38.87,15.91,276.12,282.45,247.35,16.28,"47,565,271","39,997,218"
A228670,레이,12,2019,Annual,17.79,41.81,20.05,421.74,435.71,374.02,20.72,"64,544,473","51,600,684"
A228670,레이,12,2020,Annual,14.21,39.06,6.86,97.10,221.29,201.16,15.63,"47,098,331","43,868,136"
A228670,레이,12,2021,Annual,-5.57,24.66,-2.12,-27.60,-147.28,-72.43,-11.34,"68,477,254","69,931,697"
A228670,레이,12,2022,Annual,10.16,42.92,16.60,212.94,161.98,130.32,12.62,"93,078,964","77,630,963"
A126600,BGF에코머티리얼즈,12,2011,Annual,4.65,11.51,5.63,163.37,156.70,134.94,5.40,"84,182,929","79,445,132"
A126600,BGF에코머티리얼즈,12,2012,Annual,6.77,14.00,8.03,195.73,192.56,165.16,7.90,"88,396,764","81,301,433"
A126600,BGF에코머티리얼즈,12,2013,Annual,7.85,17.11,10.21,214.20,211.68,164.79,10.09,"91,297,124","81,979,636"
A126600,BGF에코머티리얼즈,12,2014,Annual,9.69,18.02,10.74,260.49,285.54,235.04,11.78,"106,408,968","94,976,091"
A126600,BGF에코머티리얼즈,12,2015,Annual,10.87,20.57,12.22,291.70,317.36,259.43,13.29,"111,032,727","97,465,723"
A126600,BGF에코머티리얼즈,12,2016,Annual,9.49,19.97,11.02,269.31,285.49,231.96,11.68,"119,147,770","106,021,054"
A126600,BGF에코머티리얼즈,12,2017,Annual,3.97,14.65,6.38,100.73,72.75,62.61,4.61,"121,749,156","113,976,465"
A126600,BGF에코머티리얼즈,12,2018,Annual,3.40,11.20,4.06,54.33,53.96,45.53,4.03,"141,443,988","135,708,000"
A126600,BGF에코머티리얼즈,12,2019,Annual,4.18,11.49,3.88,48.77,64.13,52.53,5.11,"132,583,682","127,434,270"
A126600,BGF에코머티리얼즈,12,2020,Annual,8.51,15.76,6.60,69.38,113.00,89.40,10.75,"110,974,280","103,649,692"
A126600,BGF에코머티리얼즈,12,2021,Annual,-1.83,19.47,11.63,151.22,-19.00,-23.80,-1.46,"149,088,108","131,753,076"
A126600,BGF에코머티리얼즈,12,2022,Annual,9.61,12.55,3.57,47.27,164.06,127.24,12.39,"179,669,231","173,255,921"
A182360,큐브엔터,12,2011,Annual,16.19,31.91,20.51,,,,21.18,"17,335,626","13,780,004"
A182360,큐브엔터,12,2012,Annual,0.41,18.72,1.47,N/A(IFRS),N/A(IFRS),N/A(IFRS),0.71,"24,436,750","24,078,598"
A182360,큐브엔터,12,2013,Annual,7.69,21.16,10.42,"2,615.00","2,551.26","1,927.88",10.17,"22,576,358","20,222,862"
A182360,큐브엔터,12,2014,Annual,5.26,22.24,7.94,162.14,142.22,107.43,6.96,"19,372,708","17,834,458"
A182360,큐브엔터,12,2015,Annual,-25.05,18.66,3.64,37.33,-240.37,-256.97,-23.43,"22,397,556","21,582,408"
A182360,큐브엔터,12,2016,Annual,-21.19,-2.80,-24.00,-175.07,-189.58,-154.53,-25.99,"19,026,988","23,593,865"
A182360,큐브엔터,12,2017,Annual,-8.92,18.16,3.14,27.69,-50.41,-78.79,-5.71,"23,463,431","22,727,514"
A182360,큐브엔터,12,2018,Annual,3.37,16.54,6.07,73.31,71.09,40.68,5.89,"32,091,553","30,143,320"
A182360,큐브엔터,12,2019,Annual,3.55,14.89,3.58,38.86,37.88,38.55,3.49,"28,850,936","27,818,394"
A182360,큐브엔터,12,2020,Annual,5.65,20.54,7.95,82.89,80.09,58.88,7.68,"31,856,829","29,324,991"
A182360,큐브엔터,12,2021,Annual,-14.21,10.71,-4.31,-29.53,-89.49,-97.41,-13.06,"35,480,155","37,008,906"
A182360,큐브엔터,12,2022,Annual,9.69,23.34,9.67,90.06,88.87,90.28,9.54,"64,314,203","58,097,997"
A143240,사람인,12,2011,Annual,12.22,50.30,16.70,221.59,218.26,162.13,16.45,"41,938,612","34,935,480"
A143240,사람인,12,2012,Annual,9.83,47.14,11.37,145.58,162.03,125.84,12.66,"48,822,488","43,269,492"
A143240,사람인,12,2013,Annual,9.37,48.27,11.93,121.45,123.08,95.34,12.09,"52,214,408","45,983,091"
A143240,사람인,12,2014,Annual,5.88,51.11,7.68,73.03,73.30,55.88,7.71,"55,301,566","51,053,375"
A143240,사람인,12,2015,Annual,12.78,55.20,14.98,176.43,191.39,150.54,16.25,"68,496,029","58,232,795"
A143240,사람인,12,2016,Annual,19.28,78.99,23.28,221.56,223.77,183.48,23.51,"55,357,477","42,469,118"
A143240,사람인,12,2017,Annual,3.78,100.00,28.39,256.34,45.59,34.16,5.05,"52,529,118","37,617,731"
A143240,사람인,12,2018,Annual,27.23,100.00,31.64,312.69,338.93,269.11,34.29,"57,494,328","39,304,629"
A143240,사람인,12,2019,Annual,35.25,100.00,39.21,456.08,514.81,410.02,44.26,"67,733,872","41,174,475"
A143240,사람인,12,2020,Annual,28.50,100.00,34.99,409.38,430.02,333.42,36.76,"68,196,343","44,331,124"
A143240,사람인,12,2021,Annual,32.47,100.00,39.27,667.52,699.43,551.89,41.15,"99,098,770","60,184,709"
A143240,사람인,12,2022,Annual,27.68,100.00,35.10,683.14,686.29,538.79,35.26,"113,536,192","73,686,144"
A220100,퓨쳐켐,12,2011,Annual,,,,,,,,,
A220100,퓨쳐켐,12,2012,Annual,-13.34,62.93,-10.17,,,,-13.34,"698,593","769,627"
A220100,퓨쳐켐,12,2013,Annual,2.31,65.52,3.13,3.49,2.58,2.58,2.31,"647,440","627,190"
A220100,퓨쳐켐,12,2014,Annual,-551.54,13.32,-128.69,N/A(IFRS),N/A(IFRS),N/A(IFRS),-551.54,"702,715","1,607,073"
A220100,퓨쳐켐,12,2015,Annual,"-1,695.48",-20.99,-162.28,-260.61,"-2,722.82","-2,722.82","-1,695.48","1,446,740","3,794,537"
A220100,퓨쳐켐,12,2016,Annual,"-1,678.83",-82.10,-238.98,-189.67,"-1,332.48","-1,332.48","-1,678.83","1,625,312","5,509,416"
A220100,퓨쳐켐,12,2017,Annual,-162.05,-5.66,-163.83,-142.37,-140.82,-140.82,-162.05,"2,442,796","6,444,862"
A220100,퓨쳐켐,12,2018,Annual,-410.46,-24.18,-172.21,-163.39,-389.44,-389.44,-410.46,"2,697,268","7,342,250"
A220100,퓨쳐켐,12,2019,Annual,-93.15,7.13,-99.60,-139.48,-130.44,-130.44,-93.15,"4,025,364","8,034,693"
A220100,퓨쳐켐,12,2020,Annual,-377.78,20.93,-84.31,-105.36,-472.09,-472.09,-377.78,"5,852,395","10,786,539"
A220100,퓨쳐켐,12,2021,Annual,-36.18,16.77,-108.37,-114.99,-38.39,-38.39,-36.18,"7,064,181","14,719,823"
A220100,퓨쳐켐,12,2022,Annual,-204.63,4.35,-185.72,-143.79,-158.42,-158.42,-204.63,"6,919,008","19,769,121"
A445180,퓨릿,12,2011,Annual,,,,,,,,,
A445180,퓨릿,12,2012,Annual,,,,,,,,,
A445180,퓨릿,12,2013,Annual,-180.09,-72.00,-169.35,,,,-180.09,"1,425,581","3,839,819"
A445180,퓨릿,12,2014,Annual,1.90,11.68,3.94,16.86,8.12,8.12,1.90,"12,969,120","12,457,763"
A445180,퓨릿,12,2015,Annual,-66.52,-27.94,-57.86,-106.88,-122.89,-122.89,-66.52,"5,603,806","8,845,965"
A445180,퓨릿,12,2016,Annual,-21.34,-6.63,-18.00,-85.91,-101.82,-101.82,-21.34,"14,474,960","17,080,804"
A445180,퓨릿,12,2017,Annual,-6.71,2.74,-4.79,-47.56,-66.69,-66.69,-6.71,"30,143,078","31,585,622"
A445180,퓨릿,12,2018,Annual,1.15,5.54,2.22,42.11,21.78,21.78,1.15,"57,984,076","56,698,995"
A445180,퓨릿,12,2019,Annual,1.80,6.89,2.95,35.56,21.64,21.64,1.80,"60,011,828","58,239,832"
A445180,퓨릿,12,2020,Annual,5.62,11.07,7.27,N/A(IFRS),N/A(IFRS),N/A(IFRS),6.74,"68,992,742","63,979,098"
A445180,퓨릿,12,2021,Annual,6.98,12.91,9.37,144.95,140.84,108.03,9.10,"106,664,996","96,671,301"
A445180,퓨릿,12,2022,Annual,8.41,15.95,10.40,207.17,203.17,167.60,10.20,"137,372,954","123,090,123"
A060570,드림어스컴퍼니,12,2011,Annual,-41.90,4.65,-25.76,-182.32,-250.00,-296.55,-35.32,"91,429,418","114,981,490"
A060570,드림어스컴퍼니,12,2012,Annual,-20.20,21.36,1.28,9.07,-142.70,-142.70,-20.20,"91,279,846","90,107,992"
A060570,드림어스컴퍼니,12,2013,Annual,-8.48,21.03,-8.14,-34.15,-35.59,-35.59,-8.48,"54,199,947","58,611,585"
A060570,드림어스컴퍼니,12,2014,Annual,4.48,34.27,3.98,12.50,14.07,14.07,4.48,"44,672,881","42,895,459"
A060570,드림어스컴퍼니,12,2015,Annual,3.00,37.29,2.25,7.88,10.49,10.49,3.00,"54,350,016","53,125,704"
A060570,드림어스컴퍼니,12,2016,Annual,-20.06,27.50,-15.85,-50.63,-64.10,-64.10,-20.06,"49,673,321","57,544,893"
A060570,드림어스컴퍼니,12,2017,Annual,-20.92,20.30,-12.20,-37.88,-64.93,-64.93,-20.92,"61,034,418","68,481,836"
A060570,드림어스컴퍼니,12,2018,Annual,-20.44,23.93,1.29,5.39,-85.39,-85.39,-20.44,"107,695,318","106,307,017"
A060570,드림어스컴퍼니,12,2019,Annual,-27.86,15.24,-13.60,-84.40,-172.86,-172.86,-27.86,"174,357,763","198,077,871"
A060570,드림어스컴퍼니,12,2020,Annual,-8.36,20.48,-3.92,-30.56,-65.24,-65.24,-8.36,"221,815,310","230,504,203"
A060570,드림어스컴퍼니,12,2021,Annual,-6.64,24.50,2.72,22.96,-55.02,-55.93,-6.53,"239,616,610","233,089,983"
A060570,드림어스컴퍼니,12,2022,Annual,10.82,22.28,-3.77,-29.35,84.54,84.22,10.87,"257,714,680","267,436,227"
A032300,한국파마,12,2011,Annual,4.11,51.89,9.12,107.07,57.67,48.25,4.91,"38,748,015","35,214,597"
A032300,한국파마,12,2012,Annual,5.07,48.90,9.29,125.97,88.25,68.78,6.51,"44,744,430","40,587,368"
A032300,한국파마,12,2013,Annual,5.85,53.88,11.18,149.18,118.69,78.13,8.89,"50,046,342","44,451,979"
A032300,한국파마,12,2014,Annual,9.57,53.98,14.11,184.14,163.04,124.87,12.49,"54,829,384","47,095,382"
A032300,한국파마,12,2015,Annual,7.23,55.71,10.85,155.19,144.96,103.36,10.14,"60,057,608","53,539,797"
A032300,한국파마,12,2016,Annual,-0.28,47.63,12.62,N/A(IFRS),N/A(IFRS),N/A(IFRS),6.40,"53,702,447","46,927,695"
A032300,한국파마,12,2017,Annual,4.49,45.31,7.94,105.83,75.41,59.85,5.65,"56,017,756","51,572,735"
A032300,한국파마,12,2018,Annual,6.33,46.45,9.40,132.31,111.28,89.10,7.90,"60,484,472","54,800,157"
A032300,한국파마,12,2019,Annual,8.36,50.08,10.94,164.75,158.39,125.84,10.52,"66,136,200","58,899,436"
A032300,한국파마,12,2020,Annual,4.42,47.77,6.44,93.51,76.54,64.17,5.27,"71,509,726","66,906,160"
A032300,한국파마,12,2021,Annual,8.00,45.12,6.30,91.94,95.50,116.78,6.54,"79,576,700","74,562,627"
A032300,한국파마,12,2022,Annual,-1.38,43.72,7.64,113.46,-32.63,-20.52,-2.20,"81,029,421","74,842,299"
