Symbol,Name,결산월,회계년,주기,총자산회전율(회),매출채권회전율,매출액(천원),매출채권(천원),재고자산회전율,매출액(천원),재고자산(천원),총부채회전율(회),총자본회전율(회),자본금회전율(회),총자산(천원),매출원가(천원)
A049720,고려신용정보,12,2019,Annual,2.95,,"116,259,222","5,975,782",,"116,259,222",0,6.33,5.54,16.26,"45,764,350",0
A049720,고려신용정보,12,2020,Annual,2.45,,"131,117,799","7,158,142",,"131,117,799",0,4.77,5.03,18.34,"61,312,831",0
A049720,고려신용정보,12,2021,Annual,2.25,,"142,248,612","7,768,313",,"142,248,612",0,4.37,4.63,19.89,"65,243,966",0
A049720,고려신용정보,12,2022,Annual,2.15,,"142,982,209","8,324,257",,"142,982,209",0,4.52,4.11,20.00,"67,601,362",0
A362320,청담글로벌,12,2011,Annual,,,,,,,,,,,,
A362320,청담글로벌,12,2012,Annual,,,,,,,,,,,,
A362320,청담글로벌,12,2013,Annual,,,,,,,,,,,,
A362320,청담글로벌,12,2014,Annual,,,,,,,,,,,,
A362320,청담글로벌,12,2015,Annual,,,,,,,,,,,,
A362320,청담글로벌,12,2016,Annual,,,,,,,,,,,,
A362320,청담글로벌,12,2017,Annual,,,,,,,,,,,,
A362320,청담글로벌,12,2018,Annual,,,,,,,,,,,,
A362320,청담글로벌,12,2019,Annual,,,"27,225,669","4,476,006",,"27,225,669","712,016",,,,"10,234,567","24,694,706"
A362320,청담글로벌,12,2020,Annual,4.14,,"70,386,755","15,201,570",,"70,386,755","2,371,182",5.37,18.17,117.31,"23,744,780","64,006,517"
A362320,청담글로벌,12,2021,Annual,4.45,,"135,548,008","29,997,583",,"135,548,008","861,271",9.00,8.80,32.81,"37,185,202","121,957,224"
A362320,청담글로벌,12,2022,Annual,3.37,,"195,117,646","35,236,146",,"195,117,646","2,650,037",14.23,4.41,21.75,"78,620,926","181,939,511"
A376190,LB루셈,12,2011,Annual,2.24,,"337,273,428","56,163,581",,"337,273,428","12,046,827",5.22,3.92,31.23,"150,807,097","324,600,451"
A376190,LB루셈,12,2012,Annual,2.35,,"354,616,633","63,621,809",,"354,616,633","18,339,650",5.79,3.94,32.83,"151,590,596","337,994,822"
A376190,LB루셈,12,2013,Annual,2.57,,"390,924,565","55,481,783",,"390,924,565","19,347,072",6.90,4.09,36.20,"153,010,760","370,949,072"
A376190,LB루셈,12,2014,Annual,2.35,,"364,794,236","60,984,977",,"364,794,236","15,079,400",6.67,3.63,33.78,"157,325,486","338,407,561"
A376190,LB루셈,12,2015,Annual,1.30,,"186,536,922","24,411,730",,"186,536,922","6,798,241",4.65,1.81,17.27,"129,162,635","168,454,457"
A376190,LB루셈,12,2016,Annual,0.99,,"125,955,346","23,656,555",,"125,955,346","7,707,288",5.00,1.23,11.66,"125,586,991","112,851,271"
A376190,LB루셈,12,2017,Annual,1.10,,"128,990,630","24,536,480",,"128,990,630","9,272,157",3.88,1.53,11.94,"109,789,718","113,605,971"
A376190,LB루셈,12,2018,Annual,1.12,,"138,682,766","31,597,496",,"138,682,766","5,136,283",2.84,1.84,12.84,"138,856,315","115,968,032"
A376190,LB루셈,12,2019,Annual,1.10,,"169,687,195","32,006,150",,"169,687,195","6,003,855",2.62,1.88,15.71,"171,059,722","143,104,784"
A376190,LB루셈,12,2020,Annual,1.24,,"209,770,316","41,156,903",,"209,770,316","6,455,774",3.36,1.97,19.42,"166,451,045","178,167,094"
A376190,LB루셈,12,2021,Annual,1.15,,"232,984,901","41,676,512",,"232,984,901","10,239,246",4.65,1.53,19.74,"237,707,239","201,605,796"
A376190,LB루셈,12,2022,Annual,0.86,,"203,061,521","23,866,247",,"203,061,521","6,152,649",4.94,1.04,15.86,"236,145,348","178,747,843"
A203690,스피어파워,12,2011,Annual,,,"1,775,555","129,228",,"1,775,555","398,837",,,,"7,289,902","965,796"
A203690,스피어파워,12,2012,Annual,0.71,,"4,943,538","942,356",,"4,943,538","888,371",1.56,1.31,0.92,"6,580,074","2,930,189"
A203690,스피어파워,12,2013,Annual,N/A(IFRS),,"10,044,340","560,365",,"10,044,340","1,694,495",N/A(IFRS),N/A(IFRS),N/A(IFRS),"6,645,446","4,011,818"
A203690,스피어파워,12,2014,Annual,0.96,,"10,019,772","800,637",,"10,019,772","421,152",4.02,1.26,1.84,"14,197,231","3,582,127"
A203690,스피어파워,12,2015,Annual,0.51,,"14,596,825","1,179,283",,"14,596,825","668,096",4.09,0.58,2.97,"42,969,294","2,672,374"
A203690,스피어파워,12,2016,Annual,0.32,,"14,283,438","857,178",,"14,283,438","705,455",4.99,0.34,3.23,"47,016,699","3,318,038"
A203690,스피어파워,12,2017,Annual,0.14,,"6,021,713","445,990",,"6,021,713","1,137,232",3.63,0.14,1.33,"40,937,086","2,481,894"
A203690,스피어파워,12,2018,Annual,0.13,,"4,638,071","235,943",,"4,638,071","564,559",3.56,0.13,1.02,"33,152,555","3,111,298"
A203690,스피어파워,12,2019,Annual,0.21,,"6,827,727","716,751",,"6,827,727","637,144",2.89,0.23,1.50,"31,980,761","2,464,840"
A203690,스피어파워,12,2020,Annual,0.36,,"16,367,448","7,337,373",,"16,367,448","4,621,073",0.78,0.65,3.58,"60,056,015","10,304,025"
A203690,스피어파워,12,2021,Annual,0.56,,"31,509,434","4,269,752",,"31,509,434","3,612,142",0.82,1.83,6.89,"51,772,415","26,903,976"
A203690,스피어파워,12,2022,Annual,0.48,,"26,173,118","3,187,948",,"26,173,118","5,589,534",0.64,1.94,5.71,"57,028,843","25,866,163"
A453860,에이에스텍,12,2011,Annual,,,,,,,,,,,,
A453860,에이에스텍,12,2012,Annual,,,,,,,,,,,,
A453860,에이에스텍,12,2013,Annual,,,,,,,,,,,,
A453860,에이에스텍,12,2014,Annual,,,,,,,,,,,,
A453860,에이에스텍,12,2015,Annual,,,,,,,,,,,,
A453860,에이에스텍,12,2016,Annual,,,,,,,,,,,,
A453860,에이에스텍,12,2017,Annual,,,,,,,,,,,,
A453860,에이에스텍,12,2018,Annual,,,,,,,,,,,,
A453860,에이에스텍,12,2019,Annual,,,,,,,,,,,,
A453860,에이에스텍,12,2020,Annual,,,"8,950,520","461,621",,"8,950,520","3,523,477",,,,"16,730,226","6,994,366"
A453860,에이에스텍,12,2021,Annual,0.60,,"14,645,598","2,836,088",,"14,645,598","2,342,844",0.65,8.63,236.22,"31,887,508","11,723,925"
A453860,에이에스텍,12,2022,Annual,0.96,,"32,163,648","7,938,464",,"32,163,648","4,380,946",1.06,11.10,518.77,"34,830,604","24,696,516"
A000440,중앙에너비스,9,2011,Annual,N/A(IFRS),,"113,273,127","4,043,170",,"113,273,127","1,295,601",N/A(IFRS),N/A(IFRS),N/A(IFRS),"57,335,168","98,991,099"
A000440,중앙에너비스,9,2012,Annual,1.82,,"105,197,883","4,088,345",,"105,197,883","2,048,761",7.73,2.39,33.79,"57,982,474","91,567,830"
A000440,중앙에너비스,9,2013,Annual,1.49,,"86,441,106","3,534,250",,"86,441,106","1,227,405",6.42,1.94,27.76,"58,030,825","72,974,486"
A000440,중앙에너비스,9,2014,Annual,1.41,,"84,717,002","3,047,869",,"84,717,002","1,920,170",5.53,1.89,27.21,"62,074,618","71,452,565"
A000440,중앙에너비스,12,2015,Annual,1.07,,"67,183,039","2,219,016",,"67,183,039","1,482,501",3.60,1.51,21.58,"64,796,325","54,885,450"
A000440,중앙에너비스,12,2016,Annual,1.06,,"68,790,972","2,570,504",,"68,790,972","2,532,956",3.41,1.55,22.09,"64,566,806","55,683,575"
A000440,중앙에너비스,12,2017,Annual,1.13,,"70,818,897","2,898,809",,"70,818,897","1,588,215",3.99,1.58,22.75,"60,493,562","58,635,726"
A000440,중앙에너비스,12,2018,Annual,1.28,,"76,133,494","2,649,717",,"76,133,494","934,203",5.29,1.68,24.45,"58,743,738","63,437,337"
A000440,중앙에너비스,12,2019,Annual,1.09,,"65,687,919","2,186,089",,"65,687,919","1,958,165",4.39,1.45,21.10,"61,525,322","53,921,816"
A000440,중앙에너비스,12,2020,Annual,0.81,,"53,553,150","1,567,427",,"53,553,150","1,384,249",4.09,1.00,17.20,"71,272,134","42,974,238"
A000440,중앙에너비스,12,2021,Annual,0.89,,"60,699,831","2,008,873",,"60,699,831","1,681,194",8.36,1.00,19.50,"64,400,268","50,307,026"
A000440,중앙에너비스,12,2022,Annual,1.12,,"71,603,522","2,161,265",,"71,603,522","1,873,944",15.23,1.21,23.00,"63,357,525","59,858,679"
A063170,서울옥션,12,2011,Annual,0.20,,"14,540,317","696,061",,"14,540,317","27,749,487",0.79,0.27,1.73,"69,348,104","9,461,908"
A063170,서울옥션,12,2012,Annual,0.27,,"18,533,080","2,142,893",,"18,533,080","29,251,078",1.05,0.36,2.19,"67,598,098","10,994,788"
A063170,서울옥션,12,2013,Annual,0.19,,"13,051,710","1,127,311",,"13,051,710","31,992,586",0.81,0.25,1.54,"69,030,712","6,244,830"
A063170,서울옥션,12,2014,Annual,0.31,,"22,707,938","5,295,187",,"22,707,938","31,768,743",1.19,0.42,2.68,"76,774,204","12,908,420"
A063170,서울옥션,12,2015,Annual,0.51,,"46,342,805","11,540,912",,"46,342,805","41,965,250",1.41,0.80,5.48,"104,306,510","30,959,467"
A063170,서울옥션,12,2016,Annual,0.39,,"40,944,931","12,297,705",,"40,944,931","47,070,594",0.93,0.67,4.84,"104,960,825","29,282,825"
A063170,서울옥션,12,2017,Annual,0.29,,"33,720,282","4,069,867",,"33,720,282","44,596,076",0.62,0.56,3.99,"125,135,968","21,497,967"
A063170,서울옥션,12,2018,Annual,0.22,,"28,565,437","6,361,464",,"28,565,437","47,587,321",0.40,0.47,3.38,"140,429,802","16,986,826"
A063170,서울옥션,12,2019,Annual,0.14,,"20,606,204","5,213,855",,"20,606,204","47,790,104",0.24,0.36,2.44,"144,624,112","14,339,415"
A063170,서울옥션,12,2020,Annual,0.19,,"27,066,754","4,942,391",,"27,066,754","55,124,944",0.32,0.51,3.20,"133,124,350","17,992,022"
A063170,서울옥션,12,2021,Annual,0.50,,"74,294,759","3,348,981",,"74,294,759","58,915,645",0.87,1.17,8.78,"164,488,150","45,373,685"
A063170,서울옥션,12,2022,Annual,0.31,,"53,986,283","1,001,750",,"53,986,283","75,016,257",0.66,0.59,6.22,"182,407,943","36,435,294"
A090470,제이스텍,12,2011,Annual,1.15,,"55,422,281","15,514,355",,"55,422,281","1,872,834",3.84,1.65,15.03,"48,145,944","41,354,102"
A090470,제이스텍,12,2012,Annual,0.89,,"43,591,642","13,594,782",,"43,591,642","1,336,010",4.47,1.11,10.06,"49,676,188","30,270,657"
A090470,제이스텍,12,2013,Annual,0.60,,"29,464,450","10,538,933",,"29,464,450","1,973,817",3.45,0.73,4.84,"47,817,734","25,853,885"
A090470,제이스텍,12,2014,Annual,1.03,,"50,665,953","18,161,392",,"50,665,953","524,138",5.08,1.28,6.94,"51,031,240","38,429,599"
A090470,제이스텍,12,2015,Annual,1.11,,"70,009,867","19,731,092",,"70,009,867","574,103",3.56,1.62,9.59,"74,826,157","57,050,899"
A090470,제이스텍,12,2016,Annual,1.36,,"150,786,216","44,304,618",,"150,786,216","1,335,349",2.50,2.97,20.66,"147,497,136","122,875,075"
A090470,제이스텍,12,2017,Annual,3.46,,"570,820,560","26,483,832",,"570,820,560","14,061,141",7.92,6.16,78.21,"181,988,549","451,272,171"
A090470,제이스텍,12,2018,Annual,0.78,,"126,220,077","12,593,174",,"126,220,077","9,621,817",3.83,0.97,17.29,"142,915,886","105,143,508"
A090470,제이스텍,12,2019,Annual,0.86,,"126,892,960","29,790,988",,"126,892,960","2,697,306",7.06,0.98,17.39,"152,849,084","109,460,029"
A090470,제이스텍,12,2020,Annual,0.77,,"114,448,676","18,177,375",,"114,448,676","3,042,828",4.26,0.93,15.68,"146,124,748","109,044,096"
A090470,제이스텍,12,2021,Annual,0.53,,"81,552,744","7,585,234",,"81,552,744","854,623",2.40,0.68,11.17,"160,264,272","68,579,963"
A090470,제이스텍,12,2022,Annual,0.81,,"141,780,492","2,866,279",,"141,780,492","1,285,702",3.77,1.04,19.42,"187,916,062","85,083,239"
A290550,디케이티,12,2011,Annual,,,,,,,,,,,,
A290550,디케이티,12,2012,Annual,,,,,,,,,,,,
A290550,디케이티,12,2013,Annual,,,,,,,,,,,,
A290550,디케이티,12,2014,Annual,,,,,,,,,,,,
A290550,디케이티,12,2015,Annual,,,"54,517,172","16,719,230",,"54,517,172","267,988",,,,"23,815,088","51,670,808"
A290550,디케이티,12,2016,Annual,N/A(IFRS),,"84,690,570","8,729,355",,"84,690,570","522,794",N/A(IFRS),N/A(IFRS),N/A(IFRS),"21,244,131","80,660,796"
A290550,디케이티,12,2017,Annual,4.43,,"117,043,352","19,750,379",,"117,043,352","92,333",5.37,25.24,48.77,"31,615,483","106,362,556"
A290550,디케이티,12,2018,Annual,2.17,,"80,671,161","9,627,341",,"80,671,161","397,039",3.16,6.93,27.63,"42,660,575","73,248,378"
A290550,디케이티,12,2019,Annual,2.30,,"112,873,728","20,247,906",,"112,873,728","522,473",5.56,3.93,29.88,"55,467,020","102,481,588"
A290550,디케이티,12,2020,Annual,2.45,,"134,497,053","17,634,336",,"134,497,053","625,940",11.31,3.12,32.68,"54,419,941","125,002,928"
A290550,디케이티,12,2021,Annual,1.25,,"115,975,649","11,158,819",,"115,975,649","1,089,150",2.40,2.60,18.79,"131,270,745","107,905,199"
A290550,디케이티,12,2022,Annual,0.80,,"102,487,297","1,759,495",,"102,487,297","2,009,693",1.27,2.14,12.45,"125,955,294","93,781,174"
A418420,라온텍,12,2011,Annual,,,,,,,,,,,,
A418420,라온텍,12,2012,Annual,,,"14,125,867","969,312",,"14,125,867","3,480,269",,,,"11,798,091","7,901,796"
A418420,라온텍,12,2013,Annual,0.67,,"7,179,355","1,077,310",,"7,179,355","2,513,414",2.21,0.96,3.30,"9,645,013","4,063,427"
A418420,라온텍,12,2014,Annual,,,,,,,,,,,,
A418420,라온텍,12,2015,Annual,,,,,,,,,,,,
A418420,라온텍,12,2016,Annual,,,,,,,,,,,,
A418420,라온텍,12,2017,Annual,,,,,,,,,,,,
A418420,라온텍,12,2018,Annual,,,,,,,,,,,,
A418420,라온텍,12,2019,Annual,,,,,,,,,,,,
A418420,라온텍,12,2020,Annual,,,"5,759,281","367,238",,"5,759,281","2,597,471",,,,"4,508,778","3,285,895"
A418420,라온텍,12,2021,Annual,0.77,,"5,786,383","281,028",,"5,786,383","1,954,290",0.56,완전잠식,2.70,"10,466,419","3,532,256"
A418420,라온텍,12,2022,Annual,0.95,,"10,916,365","651,427",,"10,916,365","2,767,825",2.23,1.64,4.37,"12,590,367","4,925,295"
A067990,도이치모터스,12,2011,Annual,3.92,,"340,864,922","1,883,317",,"340,864,922","18,450,355",5.80,12.12,33.92,"108,161,339","313,617,120"
A067990,도이치모터스,12,2012,Annual,3.21,,"392,728,834","2,511,907",,"392,728,834","28,410,917",4.33,12.36,39.08,"136,562,682","362,314,478"
A067990,도이치모터스,12,2013,Annual,2.81,,"436,166,638","3,659,341",,"436,166,638","26,027,518",3.84,10.50,39.37,"173,950,239","399,681,046"
A067990,도이치모터스,12,2014,Annual,2.83,,"524,655,434","5,651,087",,"524,655,434","25,291,546",4.00,9.65,41.57,"197,162,506","488,362,601"
A067990,도이치모터스,12,2015,Annual,3.04,,"640,132,716","7,821,993",,"640,132,716","42,096,307",4.29,10.49,48.75,"223,368,718","597,545,337"
A067990,도이치모터스,12,2016,Annual,2.49,,"655,139,981","11,225,679",,"655,139,981","76,786,341",3.28,10.40,49.89,"302,181,527","611,850,873"
A067990,도이치모터스,12,2017,Annual,2.84,,"933,119,638","15,370,035",,"933,119,638","62,765,126",3.60,13.36,71.06,"355,211,041","870,053,623"
A067990,도이치모터스,12,2018,Annual,2.72,,"903,848,074","9,953,138",,"903,848,074","31,680,824",3.62,10.94,68.83,"309,897,240","840,197,196"
A067990,도이치모터스,12,2019,Annual,2.43,,"896,692,398","10,404,639",,"896,692,398","31,654,910",3.40,8.53,66.05,"427,423,620","821,250,838"
A067990,도이치모터스,12,2020,Annual,2.62,,"1,164,362,747","7,858,417",,"1,164,362,747","42,703,957",3.76,8.64,81.56,"461,373,044","1,080,760,916"
A067990,도이치모터스,12,2021,Annual,2.95,,"1,373,796,322","8,106,559",,"1,373,796,322","36,422,204",4.44,8.79,93.63,"470,488,375","1,269,913,806"
A067990,도이치모터스,12,2022,Annual,3.09,,"1,595,612,437","7,247,390",,"1,595,612,437","35,206,352",4.76,8.83,103.76,"561,268,029","1,474,454,118"
A065450,빅텍,12,2011,Annual,0.58,,"30,868,279","6,595,441",,"30,868,279","10,911,311",1.58,0.93,6.30,"47,456,982","29,677,393"
A065450,빅텍,12,2012,Annual,0.62,,"27,834,143","2,937,153",,"27,834,143","8,946,645",1.87,0.94,5.68,"41,638,189","27,363,132"
A065450,빅텍,12,2013,Annual,0.74,,"32,453,011","3,748,177",,"32,453,011","7,242,744",2.31,1.09,6.62,"46,190,328","28,669,954"
A065450,빅텍,12,2014,Annual,0.71,,"34,457,445","4,013,489",,"34,457,445","6,773,325",2.03,1.10,7.03,"50,729,063","30,278,452"
A065450,빅텍,12,2015,Annual,0.74,,"40,621,164","5,010,832",,"40,621,164","7,411,578",1.82,1.25,8.29,"58,845,864","36,229,241"
A065450,빅텍,12,2016,Annual,0.64,,"38,351,993","11,387,911",,"38,351,993","7,683,262",1.46,1.13,7.83,"61,832,806","36,181,893"
A065450,빅텍,12,2017,Annual,0.66,,"40,828,484","10,368,533",,"40,828,484","7,576,095",1.50,1.18,8.33,"61,861,299","38,610,895"
A065450,빅텍,12,2018,Annual,0.76,,"48,767,203","2,627,586",,"48,767,203","7,231,595",1.67,1.40,9.95,"66,300,861","42,137,086"
A065450,빅텍,12,2019,Annual,0.61,,"48,979,452","1,019,856",,"48,979,452","8,662,038",1.16,1.29,9.63,"93,617,772","41,515,214"
A065450,빅텍,12,2020,Annual,0.65,,"67,286,854","7,632,838",,"67,286,854","16,010,078",1.18,1.46,12.23,"112,734,681","59,874,978"
A065450,빅텍,12,2021,Annual,1.00,,"102,466,113","4,186,353",,"102,466,113","32,766,031",2.16,1.85,17.88,"92,867,616","90,279,057"
A065450,빅텍,12,2022,Annual,0.79,,"74,374,891","2,072,603",,"74,374,891","16,336,864",2.13,1.25,12.98,"96,212,027","68,136,363"
A040300,YTN,12,2011,Annual,0.38,,"124,500,999","35,988,221",,"124,500,999","30,500",0.78,0.74,2.96,"339,539,231","98,439,121"
A040300,YTN,12,2012,Annual,0.36,,"123,896,455",0,,"123,896,455","75,832",0.74,0.71,2.95,"345,795,789","104,263,190"
A040300,YTN,12,2013,Annual,0.29,,"109,788,066","31,487,061",,"109,788,066","559,952",0.55,0.62,2.61,"409,130,864","99,204,219"
A040300,YTN,12,2014,Annual,0.28,,"106,365,923","29,558,996",,"106,365,923","265,868",0.56,0.58,2.53,"340,150,425","121,661,370"
A040300,YTN,12,2015,Annual,0.36,,"117,417,787","28,582,396",,"117,417,787","438,476",0.84,0.64,2.80,"303,669,819","115,121,001"
A040300,YTN,12,2016,Annual,0.42,,"130,687,699","35,140,118",,"130,687,699","457,730",1.03,0.72,3.11,"311,576,357","119,116,477"
A040300,YTN,12,2017,Annual,0.43,,"131,050,999","35,375,951",,"131,050,999","438,399",1.11,0.70,3.12,"298,159,234","122,034,043"
A040300,YTN,12,2018,Annual,0.45,,"132,360,036","31,810,707",,"132,360,036","379,134",1.29,0.70,3.15,"285,286,582","124,038,856"
A040300,YTN,12,2019,Annual,0.45,,"127,781,800","29,835,501",,"127,781,800","756,017",1.32,0.69,3.04,"280,022,667","120,176,254"
A040300,YTN,12,2020,Annual,0.44,,"126,729,817","29,197,500",,"126,729,817","335,955",1.25,0.68,3.02,"296,057,230","118,922,791"
A040300,YTN,12,2021,Annual,0.44,,"145,150,367","29,132,909",,"145,150,367","397,464",1.25,0.67,3.46,"367,976,647","132,888,214"
A040300,YTN,12,2022,Annual,0.42,,"152,191,296","28,909,778",,"152,191,296","327,784",1.32,0.61,3.62,"360,131,507","138,413,872"
A382900,범한퓨얼셀,12,2011,Annual,,,,,,,,,,,,
A382900,범한퓨얼셀,12,2012,Annual,,,,,,,,,,,,
A382900,범한퓨얼셀,12,2013,Annual,,,,,,,,,,,,
A382900,범한퓨얼셀,12,2014,Annual,,,,,,,,,,,,
A382900,범한퓨얼셀,12,2015,Annual,,,,,,,,,,,,
A382900,범한퓨얼셀,12,2016,Annual,,,,,,,,,,,,
A382900,범한퓨얼셀,12,2017,Annual,,,,,,,,,,,,
A382900,범한퓨얼셀,12,2018,Annual,,,,,,,,,,,,
A382900,범한퓨얼셀,12,2019,Annual,,,0,"6,223,528",,0,"2,170,990",,,,"18,797,053",0
A382900,범한퓨얼셀,12,2020,Annual,N/A(IFRS),,"31,900,208","6,232,040",,"31,900,208","5,382,946",N/A(IFRS),N/A(IFRS),N/A(IFRS),"47,785,706","25,069,315"
A382900,범한퓨얼셀,12,2021,Annual,0.89,,"46,074,813","3,217,470",,"46,074,813","4,712,583",0.97,10.12,16.60,"56,324,401","37,603,425"
A382900,범한퓨얼셀,12,2022,Annual,0.54,,"50,661,226","2,179,726",,"50,661,226","10,925,505",1.85,0.77,13.19,"129,702,046","45,589,883"
A092130,이크레더블,9,2011,Annual,N/A(IFRS),,"16,891,451","281,199",,"16,891,451",0,N/A(IFRS),N/A(IFRS),N/A(IFRS),"26,050,270",0
A092130,이크레더블,9,2012,Annual,0.65,,"17,570,239","149,181",,"17,570,239",0,4.36,0.77,2.86,"27,715,908",0
A092130,이크레더블,12,2013,Annual,0.59,,"16,565,466","206,133",,"16,565,466",0,3.20,0.72,2.69,"29,859,945",0
A092130,이크레더블,12,2014,Annual,0.56,,"17,466,333","188,056",,"17,466,333",0,3.95,0.66,2.84,"31,973,379",0
A092130,이크레더블,12,2015,Annual,0.68,,"22,784,407","1,962,777",,"22,784,407",0,4.70,0.79,3.71,"35,463,796",0
A092130,이크레더블,12,2016,Annual,0.76,,"29,180,174","3,139,306",,"29,180,174",0,4.89,0.90,4.75,"41,268,382",0
A092130,이크레더블,12,2017,Annual,0.74,,"31,955,073","3,075,176",,"31,955,073",0,4.63,0.88,5.20,"45,426,441",0
A092130,이크레더블,12,2018,Annual,0.72,,"35,252,869","3,324,263",,"35,252,869",0,4.66,0.86,5.74,"51,905,911",0
A092130,이크레더블,12,2019,Annual,0.72,,"39,421,713","4,409,695",,"39,421,713",0,4.73,0.85,6.41,"57,252,182",0
A092130,이크레더블,12,2020,Annual,0.70,,"41,625,441","3,106,341",,"41,625,441",0,4.72,0.82,6.77,"61,302,237",0
A092130,이크레더블,12,2021,Annual,0.69,,"44,263,054","3,959,499",,"44,263,054",0,4.62,0.81,7.20,"67,052,558",0
A092130,이크레더블,12,2022,Annual,0.79,,"45,510,621","2,846,564",,"45,510,621",0,4.64,0.95,7.40,"48,571,929",0
A356680,엑스게이트,12,2011,Annual,,,,,,,,,,,,
A356680,엑스게이트,12,2012,Annual,,,,,,,,,,,,
A356680,엑스게이트,12,2013,Annual,,,,,,,,,,,,
A356680,엑스게이트,12,2014,Annual,,,,,,,,,,,,
A356680,엑스게이트,12,2015,Annual,,,,,,,,,,,,
A356680,엑스게이트,12,2016,Annual,,,,,,,,,,,,
A356680,엑스게이트,12,2017,Annual,,,,,,,,,,,,
A356680,엑스게이트,12,2018,Annual,,,"12,962,776","7,339,932",,"12,962,776","1,958,584",,,,"13,485,867","5,253,873"
A356680,엑스게이트,12,2019,Annual,1.22,,"19,160,778","9,848,188",,"19,160,778","2,571,055",3.14,2.00,9.17,"17,885,152","7,688,440"
A356680,엑스게이트,12,2020,Annual,1.21,,"23,647,659","8,097,805",,"23,647,659","2,967,986",3.08,1.98,11.32,"21,295,807","9,840,656"
