Symbol,Name,결산월,회계년,주기,현금흐름/총부채(%),현금흐름/총차입부채(%),현금흐름/영업수익(%),현금흐름/총자본(%)
A009440,KC그린홀딩스,12,2017,Annual,7.44,23.02,5.55,8.57
A009440,KC그린홀딩스,12,2018,Annual,9.30,31.75,5.70,11.40
A009440,KC그린홀딩스,12,2019,Annual,7.58,26.87,4.91,11.82
A009440,KC그린홀딩스,12,2020,Annual,-1.77,-5.23,-1.39,-3.60
A009440,KC그린홀딩스,12,2021,Annual,5.43,14.82,5.28,13.21
A009440,KC그린홀딩스,12,2022,Annual,4.19,11.25,3.84,9.55
A012160,영흥,12,2011,Annual,25.45,155.11,8.94,9.16
A012160,영흥,12,2012,Annual,7.87,20.87,3.18,4.88
A012160,영흥,12,2013,Annual,9.72,21.97,5.51,7.78
A012160,영흥,12,2014,Annual,6.33,14.32,4.62,5.73
A012160,영흥,12,2015,Annual,8.48,16.47,6.07,7.30
A012160,영흥,12,2016,Annual,6.98,11.58,4.82,5.16
A012160,영흥,12,2017,Annual,3.82,6.08,2.79,2.91
A012160,영흥,12,2018,Annual,3.10,4.84,2.03,2.40
A012160,영흥,12,2019,Annual,7.92,12.13,5.44,6.46
A012160,영흥,12,2020,Annual,-3.77,-5.55,-3.17,-4.04
A012160,영흥,12,2021,Annual,9.61,13.81,6.02,14.29
A012160,영흥,12,2022,Annual,5.42,7.57,3.39,9.02
A023960,에쓰씨엔지니어링,12,2011,Annual,0.16,0.31,0.12,0.26
A023960,에쓰씨엔지니어링,12,2012,Annual,1.58,2.62,1.35,3.51
A023960,에쓰씨엔지니어링,12,2013,Annual,-0.33,-0.49,-0.32,-0.76
A023960,에쓰씨엔지니어링,12,2014,Annual,-4.21,-6.58,-4.10,-13.03
A023960,에쓰씨엔지니어링,12,2015,Annual,3.48,6.44,2.34,10.72
A023960,에쓰씨엔지니어링,12,2016,Annual,-2.26,-4.34,-1.91,-4.16
A023960,에쓰씨엔지니어링,12,2017,Annual,-1.19,-2.02,-1.07,-1.65
A023960,에쓰씨엔지니어링,12,2018,Annual,2.41,4.45,2.11,3.48
A023960,에쓰씨엔지니어링,12,2019,Annual,2.07,3.81,1.90,3.03
A023960,에쓰씨엔지니어링,12,2020,Annual,-1.70,-3.06,-3.13,-2.59
A023960,에쓰씨엔지니어링,12,2021,Annual,-10.95,-35.90,-8.73,-20.59
A023960,에쓰씨엔지니어링,12,2022,Annual,10.75,40.57,5.40,17.39
A009460,한창제지,12,2011,Annual,4.89,7.15,3.08,11.66
A009460,한창제지,12,2012,Annual,5.81,9.12,3.83,13.58
A009460,한창제지,12,2013,Annual,-3.99,-6.65,-2.48,-10.47
A009460,한창제지,12,2014,Annual,7.75,14.18,5.07,23.09
A009460,한창제지,12,2015,Annual,9.82,16.64,5.80,25.01
A009460,한창제지,12,2016,Annual,23.68,38.47,11.93,45.80
A009460,한창제지,12,2017,Annual,21.52,37.19,9.35,29.14
A009460,한창제지,12,2018,Annual,19.47,34.97,7.70,20.92
A009460,한창제지,12,2019,Annual,17.69,30.76,7.98,17.77
A009460,한창제지,12,2020,Annual,20.67,37.14,10.39,19.72
A009460,한창제지,12,2021,Annual,20.03,32.24,12.45,22.32
A009460,한창제지,12,2022,Annual,5.86,8.44,4.27,8.37
A004870,티웨이홀딩스,12,2011,Annual,-27.38,-60.83,-53.88,-60.80
A004870,티웨이홀딩스,12,2012,Annual,-19.80,-49.18,-40.04,-17.38
A004870,티웨이홀딩스,12,2013,Annual,26.11,144.66,5.14,28.96
A004870,티웨이홀딩스,12,2014,Annual,18.64,76.16,4.77,32.43
A004870,티웨이홀딩스,12,2015,Annual,12.06,51.95,3.72,25.51
A004870,티웨이홀딩스,12,2016,Annual,11.74,70.71,3.27,29.13
A004870,티웨이홀딩스,12,2017,Annual,26.72,347.25,7.31,63.25
A004870,티웨이홀딩스,12,2018,Annual,17.98,693.24,5.14,20.08
A004870,티웨이홀딩스,12,2019,Annual,16.79,38.76,8.61,26.52
A004870,티웨이홀딩스,12,2020,Annual,3.99,6.88,9.02,13.03
A004870,티웨이홀딩스,12,2021,Annual,2.39,4.57,7.08,14.15
A004870,티웨이홀딩스,12,2022,Annual,19.87,44.32,659.96,59.62
A010600,웰바이오텍,12,2011,Annual,16.18,33.11,3.89,12.09
A010600,웰바이오텍,12,2012,Annual,-2.65,-5.47,-0.56,-2.01
A010600,웰바이오텍,12,2013,Annual,17.92,38.69,3.01,10.81
A010600,웰바이오텍,12,2014,Annual,-24.12,-42.72,-4.70,-14.85
A010600,웰바이오텍,12,2015,Annual,5.11,7.48,1.11,3.47
A010600,웰바이오텍,12,2016,Annual,-7.77,-10.99,-2.21,-5.35
A010600,웰바이오텍,12,2017,Annual,-18.86,-23.48,-11.48,-26.76
A010600,웰바이오텍,12,2018,Annual,-29.88,-37.91,-19.18,-27.46
A010600,웰바이오텍,12,2019,Annual,-31.80,-55.30,-23.99,-16.51
A010600,웰바이오텍,12,2020,Annual,-135.02,-207.73,-106.82,-135.72
A010600,웰바이오텍,12,2021,Annual,-40.31,-94.97,-28.60,-109.68
A010600,웰바이오텍,12,2022,Annual,-30.90,-128.40,-12.35,-53.97
A012200,계양전기,12,2011,Annual,40.13,291.55,5.00,8.59
A012200,계양전기,12,2012,Annual,33.42,273.31,4.20,7.35
A012200,계양전기,12,2013,Annual,36.74,556.80,4.36,7.74
A012200,계양전기,12,2014,Annual,28.97,"1,146.39",4.19,7.95
A012200,계양전기,12,2015,Annual,30.53,"1,066.08",5.33,9.98
A012200,계양전기,12,2016,Annual,42.29,"1,113.36",7.56,14.70
A012200,계양전기,12,2017,Annual,24.27,"1,132.21",5.03,9.58
A012200,계양전기,12,2018,Annual,23.26,219.54,5.26,10.61
A012200,계양전기,12,2019,Annual,10.42,42.20,2.70,5.62
A012200,계양전기,12,2020,Annual,20.63,80.32,5.77,12.05
A012200,계양전기,12,2021,Annual,5.20,20.05,1.44,2.97
A012200,계양전기,12,2022,Annual,-10.33,-43.04,-3.84,-9.02
A090370,메타랩스,12,2011,Annual,5.87,11.22,3.59,7.50
A090370,메타랩스,12,2012,Annual,-21.12,-37.68,-15.47,-32.98
A090370,메타랩스,12,2013,Annual,-7.13,-13.03,-4.71,-12.12
A090370,메타랩스,12,2014,Annual,-0.11,-0.21,-0.08,-0.19
A090370,메타랩스,12,2015,Annual,-35.75,-62.69,-28.40,-88.42
A090370,메타랩스,12,2016,Annual,-49.03,-89.74,-54.30,-168.47
A090370,메타랩스,12,2017,Annual,-102.06,-223.01,-137.71,-137.57
A090370,메타랩스,12,2018,Annual,-41.12,-80.85,-22.98,-21.02
A090370,메타랩스,12,2019,Annual,-52.46,-78.69,-22.20,-29.26
A090370,메타랩스,12,2020,Annual,-45.50,-68.77,-29.37,-25.67
A090370,메타랩스,12,2021,Annual,-41.74,-75.45,-37.09,-19.81
A090370,메타랩스,12,2022,Annual,-5.09,-9.84,-4.46,-1.49
A023150,MH에탄올,12,2011,Annual,-0.74,-0.85,-1.48,-1.48
A023150,MH에탄올,12,2012,Annual,4.23,5.15,6.59,9.57
A023150,MH에탄올,12,2013,Annual,8.97,10.59,17.29,18.71
A023150,MH에탄올,12,2014,Annual,1.10,1.23,1.31,1.30
A023150,MH에탄올,12,2015,Annual,33.10,37.11,17.69,16.11
A023150,MH에탄올,12,2016,Annual,62.36,77.27,19.05,15.33
A023150,MH에탄올,12,2017,Annual,4.78,7.42,18.47,11.27
A023150,MH에탄올,12,2018,Annual,3.14,4.93,16.01,11.75
A023150,MH에탄올,12,2019,Annual,3.62,5.68,16.12,15.25
A023150,MH에탄올,12,2020,Annual,5.90,9.12,23.12,27.38
A023150,MH에탄올,12,2021,Annual,5.64,8.73,20.34,25.15
A023150,MH에탄올,12,2022,Annual,5.43,8.37,17.62,21.66
A072130,유엔젤,12,2011,Annual,43.45,297.81,9.78,5.94
A072130,유엔젤,12,2012,Annual,-60.38,-155.76,-13.68,-9.05
A072130,유엔젤,12,2013,Annual,-16.58,-36.36,-3.48,-2.50
A072130,유엔젤,12,2014,Annual,-106.26,-251.58,-23.31,-14.06
A072130,유엔젤,12,2015,Annual,29.86,82.05,6.03,4.70
A072130,유엔젤,12,2016,Annual,-33.83,-90.17,-11.94,-7.32
A072130,유엔젤,12,2017,Annual,-49.88,-116.68,-18.31,-13.58
A072130,유엔젤,12,2018,Annual,21.41,57.75,6.90,5.73
A072130,유엔젤,12,2019,Annual,-37.34,-99.01,-14.73,-10.24
A072130,유엔젤,12,2020,Annual,3.41,8.64,1.51,1.15
A072130,유엔젤,12,2021,Annual,137.83,383.70,52.61,35.64
A072130,유엔젤,12,2022,Annual,42.68,127.62,11.90,6.75
A006570,대림통상,12,2011,Annual,4.07,5.94,2.72,3.14
A006570,대림통상,12,2012,Annual,-1.57,-2.26,-1.12,-1.29
A006570,대림통상,12,2013,Annual,-1.97,-2.77,-1.46,-1.74
A006570,대림통상,12,2014,Annual,2.41,3.37,1.82,2.35
A006570,대림통상,12,2015,Annual,1.10,1.57,0.80,1.10
A006570,대림통상,12,2016,Annual,5.56,8.19,3.65,5.42
A006570,대림통상,12,2017,Annual,1.64,2.71,0.97,1.68
A006570,대림통상,12,2018,Annual,4.08,7.50,2.14,3.96
A006570,대림통상,12,2019,Annual,-7.05,-11.63,-3.46,-6.40
A006570,대림통상,12,2020,Annual,-9.21,-13.45,-5.03,-9.37
A006570,대림통상,12,2021,Annual,2.67,3.91,1.49,3.03
A006570,대림통상,12,2022,Annual,7.33,11.20,3.81,8.48
A012280,영화금속,12,2011,Annual,12.21,16.49,5.32,27.12
A012280,영화금속,12,2012,Annual,14.58,20.49,5.83,24.72
A012280,영화금속,12,2013,Annual,17.20,26.35,5.74,20.35
A012280,영화금속,12,2014,Annual,21.61,37.04,6.83,21.59
A012280,영화금속,12,2015,Annual,29.27,52.54,9.34,28.17
A012280,영화금속,12,2016,Annual,20.22,33.35,8.06,20.06
A012280,영화금속,12,2017,Annual,10.81,15.07,5.38,14.09
A012280,영화금속,12,2018,Annual,6.13,8.16,3.36,10.89
A012280,영화금속,12,2019,Annual,6.13,8.25,3.55,11.79
A012280,영화금속,12,2020,Annual,-0.47,-0.64,-0.34,-0.83
A012280,영화금속,12,2021,Annual,-7.51,-10.77,-4.38,-15.33
A012280,영화금속,12,2022,Annual,5.38,8.04,2.92,13.44
A005820,원림,12,2011,Annual,8.64,13.40,5.94,5.21
A005820,원림,12,2012,Annual,14.11,22.89,6.86,7.72
A005820,원림,12,2013,Annual,22.12,40.24,10.53,10.30
A005820,원림,12,2014,Annual,15.77,29.63,6.42,5.62
A005820,원림,12,2015,Annual,11.93,24.42,4.73,3.80
A005820,원림,12,2016,Annual,24.86,52.97,9.32,7.55
A005820,원림,12,2017,Annual,14.11,31.17,6.38,4.26
A005820,원림,12,2018,Annual,1.81,3.82,0.82,0.58
A005820,원림,12,2019,Annual,12.02,22.32,6.40,4.42
A005820,원림,12,2020,Annual,40.27,75.08,26.71,14.63
A005820,원림,12,2021,Annual,9.66,19.41,4.77,2.83
A005820,원림,12,2022,Annual,30.97,67.42,11.50,6.74
A006200,한국전자홀딩스,12,2011,Annual,-11.47,-85.10,-3.53,-6.55
A006200,한국전자홀딩스,12,2012,Annual,-29.14,-136.28,-13.40,-22.43
A006200,한국전자홀딩스,12,2013,Annual,-4.38,-15.85,-2.07,-3.90
A006200,한국전자홀딩스,12,2014,Annual,3.58,15.60,1.80,2.82
A006200,한국전자홀딩스,12,2015,Annual,-7.60,-71.44,-5.03,-5.54
A006200,한국전자홀딩스,12,2016,Annual,2.19,4.93,1.27,1.68
A006200,한국전자홀딩스,12,2017,Annual,10.92,18.10,7.17,6.99
A006200,한국전자홀딩스,12,2018,Annual,8.62,15.74,4.95,4.40
A006200,한국전자홀딩스,12,2019,Annual,-0.06,-0.11,-0.04,-0.03
A006200,한국전자홀딩스,12,2020,Annual,2.70,4.83,2.15,2.11
A006200,한국전자홀딩스,12,2021,Annual,19.08,37.23,10.33,13.22
A006200,한국전자홀딩스,12,2022,Annual,21.72,45.01,9.30,9.20
A010770,평화홀딩스,12,2011,Annual,5.96,8.19,4.53,12.95
A010770,평화홀딩스,12,2012,Annual,7.25,9.55,5.21,17.05
A010770,평화홀딩스,12,2013,Annual,8.32,11.21,5.74,19.11
A010770,평화홀딩스,12,2014,Annual,4.20,6.03,2.57,8.81
A010770,평화홀딩스,12,2015,Annual,9.14,14.52,4.70,17.07
A010770,평화홀딩스,12,2016,Annual,10.06,16.38,5.06,18.94
A010770,평화홀딩스,12,2017,Annual,7.15,12.07,4.03,12.86
A010770,평화홀딩스,12,2018,Annual,-3.99,-7.04,-2.44,-8.31
A010770,평화홀딩스,12,2019,Annual,1.94,3.25,1.23,5.41
A010770,평화홀딩스,12,2020,Annual,4.78,7.94,3.59,15.36
A010770,평화홀딩스,12,2021,Annual,0.98,1.63,0.64,3.66
A010770,평화홀딩스,12,2022,Annual,1.29,2.16,0.75,4.94
A002420,세기상사,12,2011,Annual,-0.04,-0.07,-0.13,-0.03
A002420,세기상사,12,2012,Annual,0.02,0.03,0.06,0.01
A002420,세기상사,12,2013,Annual,-7.37,-12.24,-28.89,-5.11
A002420,세기상사,12,2014,Annual,-4.06,-6.50,-14.38,-2.89
A002420,세기상사,12,2015,Annual,-3.22,-5.17,-11.55,-2.42
A002420,세기상사,12,2016,Annual,-2.64,-4.25,-9.52,-2.10
A002420,세기상사,12,2017,Annual,3.75,6.00,13.06,3.08
A002420,세기상사,12,2018,Annual,1.28,2.02,4.77,1.05
A002420,세기상사,12,2019,Annual,-1.43,-2.22,-5.33,-1.20
A002420,세기상사,12,2020,Annual,-4.70,-7.20,-41.03,-4.26
A002420,세기상사,12,2021,Annual,-5.16,-7.37,-6.88,-6.27
A002420,세기상사,12,2022,Annual,-1.43,-1.96,-1.12,-1.68
A005320,국동,12,2011,Annual,-11.51,-16.37,-4.67,-686.46
A005320,국동,12,2012,Annual,11.00,15.59,4.72,85.58
A005320,국동,12,2013,Annual,10.50,15.59,4.05,48.19
A005320,국동,12,2014,Annual,17.39,24.97,5.52,46.68
A005320,국동,12,2015,Annual,10.52,14.51,3.80,21.63
A005320,국동,12,2016,Annual,12.10,17.17,4.13,19.68
A005320,국동,12,2017,Annual,-10.13,-14.65,-3.60,-14.61
A005320,국동,12,2018,Annual,6.15,9.64,1.94,9.35
A005320,국동,12,2019,Annual,-2.45,-3.72,-0.79,-3.08
A005320,국동,12,2020,Annual,20.65,29.97,6.73,22.83
A005320,국동,12,2021,Annual,-4.43,-7.51,-1.60,-3.88
A005320,국동,12,2022,Annual,10.68,20.89,2.14,6.67
A000760,이화산업,3,2011,Annual,-0.75,-1.01,-0.72,-0.24
A000760,이화산업,3,2012,Annual,2.09,2.66,2.37,0.86
A000760,이화산업,3,2013,Annual,-3.05,-3.80,-3.46,-1.51
A000760,이화산업,3,2014,Annual,9.01,11.39,9.34,4.21
A000760,이화산업,3,2015,Annual,0.51,0.63,0.67,0.24
A000760,이화산업,12,2016,Annual,1.29,1.55,2.10,0.62
A000760,이화산업,12,2017,Annual,-1.21,-1.45,-1.71,-0.60
A000760,이화산업,12,2018,Annual,0.16,0.21,0.25,0.10
A000760,이화산업,12,2019,Annual,-2.32,-3.24,-4.66,-1.85
A000760,이화산업,12,2020,Annual,-1.29,-1.86,-3.15,-1.07
A000760,이화산업,12,2021,Annual,50.32,91.95,83.55,26.99
A000760,이화산업,12,2022,Annual,3.21,10.06,3.42,0.96
A009310,참엔지니어링,12,2011,Annual,17.96,27.52,9.18,19.93
A009310,참엔지니어링,12,2012,Annual,-6.83,-20.71,-17.38,-18.12
A009310,참엔지니어링,12,2013,Annual,2.78,13.87,8.56,12.88
A009310,참엔지니어링,12,2014,Annual,-5.73,-36.31,-24.58,-42.51
A009310,참엔지니어링,12,2015,Annual,-2.14,-17.43,-6.23,-39.76
A009310,참엔지니어링,12,2016,Annual,1.76,18.83,5.97,28.03
A009310,참엔지니어링,12,2017,Annual,2.05,25.18,4.87,22.73
A009310,참엔지니어링,12,2018,Annual,1.96,23.44,6.48,17.94
A009310,참엔지니어링,12,2019,Annual,-2.42,-30.47,-14.21,-19.55
A009310,참엔지니어링,12,2020,Annual,1.37,20.77,5.28,10.74
A009310,참엔지니어링,12,2021,Annual,0.20,3.32,0.87,1.51
A009310,참엔지니어링,12,2022,Annual,0.06,1.07,0.22,0.44
A133820,화인베스틸,12,2011,Annual,3.55,4.43,2.94,18.74
A133820,화인베스틸,12,2012,Annual,9.46,12.41,6.72,44.25
A133820,화인베스틸,12,2013,Annual,17.44,24.71,12.02,55.38
A133820,화인베스틸,12,2014,Annual,18.50,25.97,10.53,33.33
A133820,화인베스틸,12,2015,Annual,7.48,9.34,4.73,9.81
A133820,화인베스틸,12,2016,Annual,7.79,9.50,5.89,9.48
A133820,화인베스틸,12,2017,Annual,8.09,10.08,7.65,9.69
A133820,화인베스틸,12,2018,Annual,8.64,10.61,7.25,10.50
A133820,화인베스틸,12,2019,Annual,1.09,1.30,0.99,1.39
A133820,화인베스틸,12,2020,Annual,-6.42,-7.36,-7.17,-8.39
A133820,화인베스틸,12,2021,Annual,10.09,12.32,8.34,13.28
A133820,화인베스틸,12,2022,Annual,5.12,7.03,3.76,6.66
A013000,세우글로벌,12,2011,Annual,-8.24,-19.27,-0.93,-1.01
A013000,세우글로벌,12,2012,Annual,60.45,,5.69,6.91
A013000,세우글로벌,12,2013,Annual,60.96,,4.81,6.60
A013000,세우글로벌,12,2014,Annual,23.27,488.93,2.37,3.48
A013000,세우글로벌,12,2015,Annual,27.12,700.53,3.82,4.87
A013000,세우글로벌,12,2016,Annual,20.95,,3.12,4.16
A013000,세우글로벌,12,2017,Annual,8.30,19.14,1.76,2.00
A013000,세우글로벌,12,2018,Annual,7.43,10.26,2.17,2.16
A013000,세우글로벌,12,2019,Annual,2.55,5.72,0.76,0.58
A013000,세우글로벌,12,2020,Annual,65.29,"1,837.90",11.66,7.73
A013000,세우글로벌,12,2021,Annual,33.58,"2,983,051.56",4.43,3.29
A013000,세우글로벌,12,2022,Annual,38.85,"14,502.51",5.85,3.65
A033250,체시스,6,2011,Annual,N/A(IFRS),N/A(IFRS),12.77,N/A(IFRS)
A033250,체시스,6,2012,Annual,16.07,33.00,8.68,30.59
A033250,체시스,6,2013,Annual,8.44,17.65,5.18,15.59
A033250,체시스,6,2014,Annual,-2.64,-4.58,-2.23,-5.79
A033250,체시스,6,2015,Annual,0.69,1.02,0.74,1.72
A033250,체시스,6,2016,Annual,8.46,12.61,9.62,17.03
A033250,체시스,6,2017,Annual,2.26,3.50,2.28,4.03
A033250,체시스,6,2018,Annual,7.86,12.33,6.95,16.01
A033250,체시스,6,2019,Annual,3.79,5.78,4.24,8.55
A033250,체시스,6,2020,Annual,4.64,6.34,5.60,11.35
A033250,체시스,6,2021,Annual,7.01,9.87,8.74,13.38
A033250,체시스,6,2022,Annual,3.91,6.28,5.67,6.01
A005030,부산주공,12,2011,Annual,6.99,10.44,5.60,24.49
A005030,부산주공,12,2012,Annual,5.05,7.06,4.35,18.11
A005030,부산주공,12,2013,Annual,4.00,5.28,3.72,15.35
A005030,부산주공,12,2014,Annual,5.81,7.58,5.72,25.73
A005030,부산주공,12,2015,Annual,5.28,6.94,5.72,22.36
A005030,부산주공,12,2016,Annual,0.36,0.49,0.44,1.55
A005030,부산주공,12,2017,Annual,0.03,0.04,0.03,0.10
A005030,부산주공,12,2018,Annual,-4.44,-6.42,-5.27,-18.02
A005030,부산주공,12,2019,Annual,-3.61,-5.22,-4.42,-21.96
A005030,부산주공,12,2020,Annual,-0.93,-1.31,-1.45,-7.82
A005030,부산주공,12,2021,Annual,-0.51,-0.76,-0.60,-4.53
A005030,부산주공,12,2022,Annual,0.36,0.62,0.33,3.42
A015020,이스타코,12,2011,Annual,-5.02,-8.97,-24.52,-4.33
A015020,이스타코,12,2012,Annual,-11.24,-19.12,-40.66,-12.25
A015020,이스타코,12,2013,Annual,46.46,100.22,40.68,45.96
A015020,이스타코,12,2014,Annual,-6.38,-18.45,-8.42,-3.96
A015020,이스타코,12,2015,Annual,4.29,5.94,7.68,3.66
A015020,이스타코,12,2016,Annual,-10.93,-13.78,-55.30,-16.16
A015020,이스타코,12,2017,Annual,-2.15,-2.86,-2.47,-3.26
A015020,이스타코,12,2018,Annual,-7.64,-10.53,-13.62,-9.82
A015020,이스타코,12,2019,Annual,30.01,45.65,47.85,27.36
A015020,이스타코,12,2020,Annual,1.92,3.60,8.46,1.02
A015020,이스타코,12,2021,Annual,7.98,13.50,30.32,4.32
A015020,이스타코,12,2022,Annual,-13.33,-20.08,-57.90,-9.23
A084870,TBH글로벌,12,2011,Annual,19.41,33.72,8.55,22.27
A084870,TBH글로벌,12,2012,Annual,18.43,39.06,8.37,22.18
A084870,TBH글로벌,12,2013,Annual,28.49,98.31,11.25,28.58
A084870,TBH글로벌,12,2014,Annual,19.59,106.46,8.20,17.71
A084870,TBH글로벌,12,2015,Annual,9.28,51.53,4.05,9.97
A084870,TBH글로벌,12,2016,Annual,12.39,62.17,5.45,15.35
A084870,TBH글로벌,12,2017,Annual,10.18,55.71,4.67,13.57
A084870,TBH글로벌,12,2018,Annual,-14.60,-50.71,-14.26,-14.44
A084870,TBH글로벌,12,2019,Annual,-92.89,-134.43,-33.20,-48.07
A084870,TBH글로벌,12,2020,Annual,-36.44,-55.24,-13.60,-25.34
A084870,TBH글로벌,12,2021,Annual,-20.64,-33.31,-6.78,-19.22
A084870,TBH글로벌,12,2022,Annual,19.07,35.35,5.38,19.01
A019490,하이트론,12,2011,Annual,3.38,17.51,1.02,2.15
A019490,하이트론,12,2012,Annual,6.25,58.12,1.79,3.64
A019490,하이트론,12,2013,Annual,-17.34,"-1,048.13",-4.75,-8.55
A019490,하이트론,12,2014,Annual,-22.85,"-5,335.61",-6.45,-9.90
A019490,하이트론,12,2015,Annual,-26.20,-291.64,-8.17,-10.79
A019490,하이트론,12,2016,Annual,24.57,136.19,10.71,10.63
A019490,하이트론,12,2017,Annual,-44.66,-155.29,-26.69,-26.09
A019490,하이트론,12,2018,Annual,7.82,17.24,5.28,6.42
A019490,하이트론,12,2019,Annual,-47.42,-89.53,-46.66,-62.95
A019490,하이트론,12,2020,Annual,-46.41,-80.79,-72.74,-126.13
A019490,하이트론,12,2021,Annual,-55.29,-107.60,-88.40,-145.85
A019490,하이트론,12,2022,Annual,-58.51,-178.21,-105.11,-103.37
A002410,범양건영,12,2011,Annual,-69.35,-132.90,-134.40,-193.30
A002410,범양건영,12,2012,Annual,-33.97,-113.48,-112.98,"-1,400.08"
A002410,범양건영,12,2013,Annual,-52.28,"-104,524.00",-98.74,-349.69
A002410,범양건영,12,2014,Annual,-30.86,-272.70,-9.40,-28.23
A002410,범양건영,12,2015,Annual,35.55,104.77,13.66,31.44
A002410,범양건영,12,2016,Annual,-0.72,-1.43,-0.38,-0.96
A002410,범양건영,12,2017,Annual,2.28,4.12,1.33,4.25
A002410,범양건영,12,2018,Annual,8.29,16.56,3.97,13.22
A002410,범양건영,12,2019,Annual,31.04,74.44,7.68,35.31
A002410,범양건영,12,2020,Annual,17.08,36.96,8.58,16.33
A002410,범양건영,12,2021,Annual,5.47,9.65,4.61,6.41
A002410,범양건영,12,2022,Annual,-4.91,-7.50,-5.26,-8.37
A001070,대한방직,12,2011,Annual,-5.12,-6.13,-3.03,-9.45
A001070,대한방직,12,2012,Annual,-6.25,-7.44,-4.05,-14.20
A001070,대한방직,12,2013,Annual,4.14,5.00,2.57,10.31
A001070,대한방직,12,2014,Annual,-3.37,-4.34,-2.59,-5.21
A001070,대한방직,12,2015,Annual,-0.86,-1.18,-0.70,-1.02
A001070,대한방직,12,2016,Annual,0.19,0.25,0.15,0.22
A001070,대한방직,12,2017,Annual,-3.20,-4.72,-2.91,-3.50
A001070,대한방직,12,2018,Annual,10.54,17.70,7.02,8.50
A001070,대한방직,12,2019,Annual,-16.70,-31.41,-8.67,-8.95
A001070,대한방직,12,2020,Annual,6.24,11.46,2.66,3.55
A001070,대한방직,12,2021,Annual,4.34,7.06,1.85,2.69
A001070,대한방직,12,2022,Annual,-3.48,-5.58,-1.53,-2.13
A024070,WISCOM,12,2011,Annual,64.09,332.81,6.48,10.55
A024070,WISCOM,12,2012,Annual,54.87,359.83,6.01,8.56
A024070,WISCOM,12,2013,Annual,50.23,,5.04,6.49
A024070,WISCOM,12,2014,Annual,57.56,,5.72,6.93
A024070,WISCOM,12,2015,Annual,40.47,,4.00,4.77
A024070,WISCOM,12,2016,Annual,34.18,,3.59,4.09
A024070,WISCOM,12,2017,Annual,20.93,,2.58,2.56
A024070,WISCOM,12,2018,Annual,34.93,,3.72,3.57
A024070,WISCOM,12,2019,Annual,32.35,779.11,3.81,3.74
A024070,WISCOM,12,2020,Annual,18.03,486.94,2.69,2.34
A024070,WISCOM,12,2021,Annual,37.07,,4.58,4.55
A024070,WISCOM,12,2022,Annual,-22.19,-224.21,-2.74,-2.96
A002690,동일제강,12,2011,Annual,N/A(IFRS),N/A(IFRS),7.97,N/A(IFRS)
A002690,동일제강,12,2012,Annual,23.13,37.27,7.23,12.07
A002690,동일제강,12,2013,Annual,28.17,64.26,7.14,9.26
A002690,동일제강,12,2014,Annual,33.77,137.27,6.98,8.17
A002690,동일제강,12,2015,Annual,40.30,258.06,8.16,7.30
A002690,동일제강,12,2016,Annual,48.94,"1,591.33",8.25,6.03
A002690,동일제강,12,2017,Annual,30.25,423.65,4.88,4.00
A002690,동일제강,12,2018,Annual,21.45,275.57,3.30,3.13
A002690,동일제강,12,2019,Annual,30.43,588.69,4.28,4.17
A002690,동일제강,12,2020,Annual,26.35,"1,146.48",3.78,3.57
A002690,동일제강,12,2021,Annual,54.01,"6,289.97",6.78,8.72
A002690,동일제강,12,2022,Annual,32.09,"2,659.62",4.00,5.05
A010400,우진아이엔에스,12,2011,Annual,31.80,,4.10,18.26
A010400,우진아이엔에스,12,2012,Annual,36.44,,5.53,18.59
A010400,우진아이엔에스,12,2013,Annual,21.31,,2.30,8.91
A010400,우진아이엔에스,12,2014,Annual,54.08,,7.94,21.76
A010400,우진아이엔에스,12,2015,Annual,56.30,,8.73,17.65
A010400,우진아이엔에스,12,2016,Annual,N/A(IFRS),,9.90,N/A(IFRS)
A010400,우진아이엔에스,12,2017,Annual,87.25,,12.38,25.42
A010400,우진아이엔에스,12,2018,Annual,89.00,,11.31,16.16
A010400,우진아이엔에스,12,2019,Annual,19.65,239.28,3.61,3.58
A010400,우진아이엔에스,12,2020,Annual,15.56,110.13,2.54,3.43
A010400,우진아이엔에스,12,2021,Annual,-7.52,-46.80,-1.56,-1.41
A010400,우진아이엔에스,12,2022,Annual,-8.01,-56.05,-1.70,-1.49
A009140,경인전자,12,2011,Annual,21.28,,4.79,2.84
A009140,경인전자,12,2012,Annual,24.81,,4.12,3.24
A009140,경인전자,12,2013,Annual,31.38,,4.97,4.03
A009140,경인전자,12,2014,Annual,-5.63,,-1.02,-0.60
A009140,경인전자,12,2015,Annual,44.10,,6.91,3.34
A009140,경인전자,12,2016,Annual,76.43,,13.19,5.87
A009140,경인전자,12,2017,Annual,-59.97,,-11.37,-4.32
A009140,경인전자,12,2018,Annual,-6.30,,-1.12,-0.37
A009140,경인전자,12,2019,Annual,28.98,,5.64,1.38
A009140,경인전자,12,2020,Annual,58.49,,8.68,3.33
A009140,경인전자,12,2021,Annual,83.45,,15.32,7.38
A009140,경인전자,12,2022,Annual,61.16,"20,549.72",16.33,5.30
A000950,전방,12,2011,Annual,-12.13,-17.50,-9.54,-11.42
A000950,전방,12,2012,Annual,-7.45,-9.69,-7.87,-10.60
A000950,전방,12,2013,Annual,4.37,5.47,4.94,7.23
