Symbol,Name,결산월,회계년,주기,매출액증가율(전년동기)(%),총자본증가율(전년동기)(%),유형자산증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%)
A001920,한보철강,12,2022,Annual,,,,,
A001930,효성물산,12,2011,Annual,,,,,
A001930,효성물산,12,2012,Annual,,,,,
A001930,효성물산,12,2013,Annual,,,,,
A001930,효성물산,12,2014,Annual,,,,,
A001930,효성물산,12,2015,Annual,,,,,
A001930,효성물산,12,2016,Annual,,,,,
A001930,효성물산,12,2017,Annual,,,,,
A001930,효성물산,12,2018,Annual,,,,,
A001930,효성물산,12,2019,Annual,,,,,
A001930,효성물산,12,2020,Annual,,,,,
A001930,효성물산,12,2021,Annual,,,,,
A001930,효성물산,12,2022,Annual,,,,,
A001980,대호,12,2011,Annual,,,,,
A001980,대호,12,2012,Annual,,,,,
A001980,대호,12,2013,Annual,,,,,
A001980,대호,12,2014,Annual,,,,,
A001980,대호,12,2015,Annual,,,,,
A001980,대호,12,2016,Annual,,,,,
A001980,대호,12,2017,Annual,,,,,
A001980,대호,12,2018,Annual,,,,,
A001980,대호,12,2019,Annual,,,,,
A001980,대호,12,2020,Annual,,,,,
A001980,대호,12,2021,Annual,,,,,
A001980,대호,12,2022,Annual,,,,,
A002000,한국유리,12,2011,Annual,1.95,4.53,-0.43,-0.15,4.74
A002000,한국유리,12,2012,Annual,-24.36,-12.91,-3.12,적전,적전
A002000,한국유리,12,2013,Annual,-5.96,-4.94,-3.86,적지,적지
A002000,한국유리,12,2014,Annual,-0.94,5.79,-13.71,흑전,흑전
A002000,한국유리,12,2015,Annual,-8.83,7.36,9.52,-32.44,38.54
A002000,한국유리,12,2016,Annual,10.96,2.24,-21.39,-3.3,-33.19
A002000,한국유리,12,2017,Annual,4.47,23.18,-8.61,96.06,426.33
A002000,한국유리,12,2018,Annual,-31.74,-18.55,30.69,32.38,-75.89
A002000,한국유리,12,2019,Annual,51.85,23.69,-55.36,66.1,307.51
A002000,한국유리,12,2020,Annual,-7.4,-33.82,-4.32,-31.89,-81.63
A002000,한국유리,12,2021,Annual,-8.95,9.35,-2.83,-6.65,8.56
A002000,한국유리,12,2022,Annual,6.99,3.08,-7.94,-49.31,-44.99
A002010,삼성건설,12,2011,Annual,,,,,
A002010,삼성건설,12,2012,Annual,,,,,
A002010,삼성건설,12,2013,Annual,,,,,
A002010,삼성건설,12,2014,Annual,,,,,
A002010,삼성건설,12,2015,Annual,,,,,
A002010,삼성건설,12,2016,Annual,,,,,
A002010,삼성건설,12,2017,Annual,,,,,
A002010,삼성건설,12,2018,Annual,,,,,
A002010,삼성건설,12,2019,Annual,,,,,
A002010,삼성건설,12,2020,Annual,,,,,
A002010,삼성건설,12,2021,Annual,,,,,
A002010,삼성건설,12,2022,Annual,,,,,
A002050,경향건설,12,2011,Annual,,,,,
A002050,경향건설,12,2012,Annual,,,,,
A002050,경향건설,12,2013,Annual,,,,,
A002050,경향건설,12,2014,Annual,,,,,
A002050,경향건설,12,2015,Annual,,,,,
A002050,경향건설,12,2016,Annual,,,,,
A002050,경향건설,12,2017,Annual,,,,,
A002050,경향건설,12,2018,Annual,,,,,
A002050,경향건설,12,2019,Annual,,,,,
A002050,경향건설,12,2020,Annual,,,,,
A002050,경향건설,12,2021,Annual,,,,,
A002050,경향건설,12,2022,Annual,,,,,
A002080,벽산개발,12,2011,Annual,,,,,
A002080,벽산개발,12,2012,Annual,,,,,
A002080,벽산개발,12,2013,Annual,,,,,
A002080,벽산개발,12,2014,Annual,,,,,
A002080,벽산개발,12,2015,Annual,,,,,
A002080,벽산개발,12,2016,Annual,,,,,
A002080,벽산개발,12,2017,Annual,,,,,
A002080,벽산개발,12,2018,Annual,,,,,
A002080,벽산개발,12,2019,Annual,,,,,
A002080,벽산개발,12,2020,Annual,,,,,
A002080,벽산개발,12,2021,Annual,,,,,
A002080,벽산개발,12,2022,Annual,,,,,
A002130,피어리스,12,2011,Annual,,,,,
A002130,피어리스,12,2012,Annual,,,,,
A002130,피어리스,12,2013,Annual,,,,,
A002130,피어리스,12,2014,Annual,,,,,
A002130,피어리스,12,2015,Annual,,,,,
A002130,피어리스,12,2016,Annual,,,,,
A002130,피어리스,12,2017,Annual,,,,,
A002130,피어리스,12,2018,Annual,,,,,
A002130,피어리스,12,2019,Annual,,,,,
A002130,피어리스,12,2020,Annual,,,,,
A002130,피어리스,12,2021,Annual,,,,,
A002130,피어리스,12,2022,Annual,,,,,
A002180,삼익건설,12,2011,Annual,,,,,
A002180,삼익건설,12,2012,Annual,,,,,
A002180,삼익건설,12,2013,Annual,,,,,
A002180,삼익건설,12,2014,Annual,,,,,
A002180,삼익건설,12,2015,Annual,,,,,
A002180,삼익건설,12,2016,Annual,,,,,
A002180,삼익건설,12,2017,Annual,,,,,
A002180,삼익건설,12,2018,Annual,,,,,
A002180,삼익건설,12,2019,Annual,,,,,
A002180,삼익건설,12,2020,Annual,,,,,
A002180,삼익건설,12,2021,Annual,,,,,
A002180,삼익건설,12,2022,Annual,,,,,
A002250,알보젠코리아,12,2011,Annual,6.44,2.26,4.31,-21.34,-19.29
A002250,알보젠코리아,12,2012,Annual,-4.79,25.68,0.22,적전,적전
A002250,알보젠코리아,12,2013,Annual,8.13,1.95,-14.39,흑전,흑전
A002250,알보젠코리아,12,2014,Annual,-7.87,90.76,109.26,적전,적전
A002250,알보젠코리아,12,2015,Annual,154.11,5.53,0.84,흑전,흑전
A002250,알보젠코리아,12,2016,Annual,9.25,2.57,-5.19,48.23,-34.56
A002250,알보젠코리아,12,2017,Annual,4.9,-11.57,-6.24,-15.53,37.33
A002250,알보젠코리아,12,2018,Annual,1.93,25.04,-2.29,-8.96,-3.5
A002250,알보젠코리아,12,2019,Annual,-2.06,2.05,11.95,-38.2,-35.3
A002250,알보젠코리아,12,2020,Annual,11.26,0.97,-4.47,19.11,50.64
A002250,알보젠코리아,12,2021,Annual,9.88,-10.3,0.31,69.66,49.52
A002250,알보젠코리아,12,2022,Annual,-0.26,12.99,-3.94,3.37,102.49
A002270,롯데푸드,12,2011,Annual,35.22,9.99,-4.5,16.04,-4.56
A002270,롯데푸드,12,2012,Annual,6.36,16.47,5,-11.53,27.57
A002270,롯데푸드,12,2013,Annual,55.71,26.74,30.56,24.24,85.64
A002270,롯데푸드,12,2014,Annual,4.13,7.72,1.37,-10.59,-47.45
A002270,롯데푸드,12,2015,Annual,4.48,7.29,-2.39,4.98,-16.03
A002270,롯데푸드,12,2016,Annual,3.29,5.6,12.65,15.32,15.71
A002270,롯데푸드,12,2017,Annual,3.19,-29.41,-4.89,-17.04,63.43
A002270,롯데푸드,12,2018,Annual,-0.43,2.56,0.66,2.03,-55.25
A002270,롯데푸드,12,2019,Annual,-1.26,3.67,3.67,-26.8,-11.79
A002270,롯데푸드,12,2020,Annual,-14.86,7.58,4.54,-9.97,87.16
A002270,롯데푸드,12,2021,Annual,5.62,3.26,-4.02,-13.64,적전
A002270,롯데푸드,12,2022,Annual,,,,,
A002300,한국제지,12,2011,Annual,-3.97,0.83,-2.18,-74.02,-52.87
A002300,한국제지,12,2012,Annual,7.88,6.67,2.68,81.71,48.95
A002300,한국제지,12,2013,Annual,5.7,1.37,10.79,5.32,-27.63
A002300,한국제지,12,2014,Annual,-9.23,0.03,-3.27,1.24,-38.05
A002300,한국제지,12,2015,Annual,-0.73,1.64,-2.58,120.81,87.85
A002300,한국제지,12,2016,Annual,0.32,1.27,-3.01,43.79,68.73
A002300,한국제지,12,2017,Annual,3.13,0.33,1.67,-60.1,-51.32
A002300,한국제지,12,2018,Annual,6.71,-6.55,-9.08,적전,적전
A002300,한국제지,12,2019,Annual,-0.94,0.13,21.32,흑전,적지
A002300,한국제지,12,2020,Annual,,,,,
A002300,한국제지,12,2021,Annual,,,,,
A002300,한국제지,12,2022,Annual,,,,,
A002340,유성,12,2011,Annual,,,,,
A002340,유성,12,2012,Annual,,,,,
A002340,유성,12,2013,Annual,,,,,
A002340,유성,12,2014,Annual,,,,,
A002340,유성,12,2015,Annual,,,,,
A002340,유성,12,2016,Annual,,,,,
A002340,유성,12,2017,Annual,,,,,
A002340,유성,12,2018,Annual,,,,,
A002340,유성,12,2019,Annual,,,,,
A002340,유성,12,2020,Annual,,,,,
A002340,유성,12,2021,Annual,,,,,
A002340,유성,12,2022,Annual,,,,,
A002440,미원,12,2011,Annual,,,,,
A002440,미원,12,2012,Annual,,,,,
A002440,미원,12,2013,Annual,,,,,
A002440,미원,12,2014,Annual,,,,,
A002440,미원,12,2015,Annual,,,,,
A002440,미원,12,2016,Annual,,,,,
A002440,미원,12,2017,Annual,,,,,
A002440,미원,12,2018,Annual,,,,,
A002440,미원,12,2019,Annual,,,,,
A002440,미원,12,2020,Annual,,,,,
A002440,미원,12,2021,Annual,,,,,
A002440,미원,12,2022,Annual,,,,,
A002530,벽산건설,12,2011,Annual,-50.39,-70.06,-64.84,적전,적지
A002530,벽산건설,12,2012,Annual,-37.07,109.83,-4.43,적지,적지
A002530,벽산건설,12,2013,Annual,,,,,
A002530,벽산건설,12,2014,Annual,,,,,
A002530,벽산건설,12,2015,Annual,,,,,
A002530,벽산건설,12,2016,Annual,,,,,
A002530,벽산건설,12,2017,Annual,,,,,
A002530,벽산건설,12,2018,Annual,,,,,
A002530,벽산건설,12,2019,Annual,,,,,
A002530,벽산건설,12,2020,Annual,,,,,
A002530,벽산건설,12,2021,Annual,,,,,
A002530,벽산건설,12,2022,Annual,,,,,
A002540,고제,12,2011,Annual,,,,,
A002540,고제,12,2012,Annual,,,,,
A002540,고제,12,2013,Annual,,,,,
A002540,고제,12,2014,Annual,,,,,
A002540,고제,12,2015,Annual,,,,,
A002540,고제,12,2016,Annual,,,,,
A002540,고제,12,2017,Annual,,,,,
A002540,고제,12,2018,Annual,,,,,
A002540,고제,12,2019,Annual,,,,,
A002540,고제,12,2020,Annual,,,,,
A002540,고제,12,2021,Annual,,,,,
A002540,고제,12,2022,Annual,,,,,
A002550,KB손해보험,3,2011,Annual,19.69,12.22,10.09,143.9,115.88
A002550,KB손해보험,3,2012,Annual,12.58,17.76,-8.06,-10.79,-1.66
A002550,KB손해보험,12,2013,Annual,-25.17,-5.78,-3.23,-39.75,-41.52
A002550,KB손해보험,12,2014,Annual,32.79,16.72,1.1,-16.48,-6.8
A002550,KB손해보험,12,2015,Annual,3.25,20.4,-6.06,81.46,45.88
A002550,KB손해보험,12,2016,Annual,3.26,15.93,4.08,60.45,89.59
A002550,KB손해보험,12,2017,Annual,3.22,10.38,-1.82,32.61,20.49
A002550,KB손해보험,12,2018,Annual,1.4,5.76,-3.75,-45.9,-48.02
A002550,KB손해보험,12,2019,Annual,4.35,8.45,2.4,-18.7,-15.13
A002550,KB손해보험,12,2020,Annual,6.46,4.6,-1.77,-3.87,-4.15
A002550,KB손해보험,12,2021,Annual,5.07,2.34,-6.77,82.26,82.79
A002550,KB손해보험,12,2022,Annual,-23.29,74.23,-21.96,32.12,94.54
A002610,LGEI,12,2011,Annual,,,,,
A002610,LGEI,12,2012,Annual,,,,,
A002610,LGEI,12,2013,Annual,,,,,
A002610,LGEI,12,2014,Annual,,,,,
A002610,LGEI,12,2015,Annual,,,,,
A002610,LGEI,12,2016,Annual,,,,,
A002610,LGEI,12,2017,Annual,,,,,
A002610,LGEI,12,2018,Annual,,,,,
A002610,LGEI,12,2019,Annual,,,,,
A002610,LGEI,12,2020,Annual,,,,,
A002610,LGEI,12,2021,Annual,,,,,
A002610,LGEI,12,2022,Annual,,,,,
A002740,동양화학,12,2011,Annual,,,,,
A002740,동양화학,12,2012,Annual,,,,,
A002740,동양화학,12,2013,Annual,,,,,
A002740,동양화학,12,2014,Annual,,,,,
A002740,동양화학,12,2015,Annual,,,,,
A002740,동양화학,12,2016,Annual,,,,,
A002740,동양화학,12,2017,Annual,,,,,
A002740,동양화학,12,2018,Annual,,,,,
A002740,동양화학,12,2019,Annual,,,,,
A002740,동양화학,12,2020,Annual,,,,,
A002740,동양화학,12,2021,Annual,,,,,
A002740,동양화학,12,2022,Annual,,,,,
A002850,영풍산업,12,2011,Annual,,,,,
A002850,영풍산업,12,2012,Annual,,,,,
A002850,영풍산업,12,2013,Annual,,,,,
A002850,영풍산업,12,2014,Annual,,,,,
A002850,영풍산업,12,2015,Annual,,,,,
A002850,영풍산업,12,2016,Annual,,,,,
A002850,영풍산업,12,2017,Annual,,,,,
A002850,영풍산업,12,2018,Annual,,,,,
A002850,영풍산업,12,2019,Annual,,,,,
A002850,영풍산업,12,2020,Annual,,,,,
A002850,영풍산업,12,2021,Annual,,,,,
A002850,영풍산업,12,2022,Annual,,,,,
A002860,하나은행,12,2011,Annual,4.36,5.57,-2.25,11.59,14.13
A002860,하나은행,12,2012,Annual,0.49,4.98,-0.83,-49.7,-45.66
A002860,하나은행,12,2013,Annual,-11.62,3.45,-0.15,-0.53,4.74
A002860,하나은행,12,2014,Annual,-4.93,11.48,1.35,14.03,20.84
A002860,하나은행,12,2015,Annual,,,,,
A002860,하나은행,12,2016,Annual,,,,,
A002860,하나은행,12,2017,Annual,,,,,
A002860,하나은행,12,2018,Annual,,,,,
A002860,하나은행,12,2019,Annual,,,,,
A002860,하나은행,12,2020,Annual,,,,,
A002860,하나은행,12,2021,Annual,,,,,
A002860,하나은행,12,2022,Annual,,,,,
A002910,진성레미컨,12,2011,Annual,,,,,
A002910,진성레미컨,12,2012,Annual,,,,,
A002910,진성레미컨,12,2013,Annual,,,,,
A002910,진성레미컨,12,2014,Annual,,,,,
A002910,진성레미컨,12,2015,Annual,,,,,
A002910,진성레미컨,12,2016,Annual,,,,,
A002910,진성레미컨,12,2017,Annual,,,,,
A002910,진성레미컨,12,2018,Annual,,,,,
A002910,진성레미컨,12,2019,Annual,,,,,
A002910,진성레미컨,12,2020,Annual,,,,,
A002910,진성레미컨,12,2021,Annual,,,,,
A002910,진성레미컨,12,2022,Annual,,,,,
A002930,삼도물산,12,2011,Annual,,,,,
A002930,삼도물산,12,2012,Annual,,,,,
A002930,삼도물산,12,2013,Annual,,,,,
A002930,삼도물산,12,2014,Annual,,,,,
A002930,삼도물산,12,2015,Annual,,,,,
A002930,삼도물산,12,2016,Annual,,,,,
A002930,삼도물산,12,2017,Annual,,,,,
A002930,삼도물산,12,2018,Annual,,,,,
A002930,삼도물산,12,2019,Annual,,,,,
A002930,삼도물산,12,2020,Annual,,,,,
A002930,삼도물산,12,2021,Annual,,,,,
A002930,삼도물산,12,2022,Annual,,,,,
A002950,두산건설,12,2011,Annual,,,,,
A002950,두산건설,12,2012,Annual,,,,,
A002950,두산건설,12,2013,Annual,,,,,
A002950,두산건설,12,2014,Annual,,,,,
A002950,두산건설,12,2015,Annual,,,,,
A002950,두산건설,12,2016,Annual,,,,,
A002950,두산건설,12,2017,Annual,,,,,
A002950,두산건설,12,2018,Annual,,,,,
A002950,두산건설,12,2019,Annual,,,,,
A002950,두산건설,12,2020,Annual,,,,,
A002950,두산건설,12,2021,Annual,,,,,
A002950,두산건설,12,2022,Annual,,,,,
A003040,한일약품,12,2011,Annual,,,,,
A003040,한일약품,12,2012,Annual,,,,,
A003040,한일약품,12,2013,Annual,,,,,
A003040,한일약품,12,2014,Annual,,,,,
A003040,한일약품,12,2015,Annual,,,,,
A003040,한일약품,12,2016,Annual,,,,,
A003040,한일약품,12,2017,Annual,,,,,
A003040,한일약품,12,2018,Annual,,,,,
A003040,한일약품,12,2019,Annual,,,,,
A003040,한일약품,12,2020,Annual,,,,,
A003040,한일약품,12,2021,Annual,,,,,
A003040,한일약품,12,2022,Annual,,,,,
A003050,넥상스코리아,12,2011,Annual,38.28,-10.85,-1.28,흑전,적전
A003050,넥상스코리아,12,2012,Annual,-12.77,1.88,1.74,-56.62,흑전
A003050,넥상스코리아,12,2013,Annual,1.17,-3.2,-8.79,589.76,적전
A003050,넥상스코리아,12,2014,Annual,-17.41,-3.45,-5.64,-56.95,적지
A003050,넥상스코리아,12,2015,Annual,2.63,-9.28,0.29,174.48,적지
A003050,넥상스코리아,12,2016,Annual,0.35,21.41,-4.61,10.76,흑전
A003050,넥상스코리아,12,2017,Annual,9.42,1.66,-5.14,적전,적전
A003050,넥상스코리아,12,2018,Annual,3.89,-11.39,-3.28,흑전,적지
A003050,넥상스코리아,12,2019,Annual,-18.14,-0.59,-7.82,적전,적지
A003050,넥상스코리아,12,2020,Annual,-24.58,-2.52,-9.09,적지,적지
A003050,넥상스코리아,12,2021,Annual,13.92,-6.29,0.78,적지,적지
A003050,넥상스코리아,12,2022,Annual,2.24,-2.28,-4.3,흑전,적지
A003110,대일화학,12,2011,Annual,,,,,
A003110,대일화학,12,2012,Annual,,,,,
A003110,대일화학,12,2013,Annual,280.29,"1,100.90",273.04,적전,흑전
A003110,대일화학,12,2014,Annual,244.91,"1,113.79",467.44,적지,-69.32
A003110,대일화학,12,2015,Annual,26.86,-2.65,9.22,적지,적전
A003110,대일화학,12,2016,Annual,-6.2,-0.92,-2.06,흑전,적지
A003110,대일화학,12,2017,Annual,-17.34,-11.2,-1.95,적전,적지
A003110,대일화학,12,2018,Annual,1.55,-8.41,-2.1,흑전,적지
A003110,대일화학,12,2019,Annual,-11.82,-11.54,-0.91,적전,적지
A003110,대일화학,12,2020,Annual,-3.02,-0.85,-0.05,흑전,적지
A003110,대일화학,12,2021,Annual,-6.67,-25.42,-0.74,적전,적지
A003110,대일화학,12,2022,Annual,-86.24,65.41,-98.88,적지,흑전
A003190,알앤엘바이오,12,2011,Annual,-30.58,-62.83,-5.33,적지,적지
A003190,알앤엘바이오,12,2012,Annual,-12.31,-45.05,-11.41,적지,적지
A003190,알앤엘바이오,12,2013,Annual,-10.4,당기잠식,-42.62,적지,적지
A003190,알앤엘바이오,12,2014,Annual,-27,잠식지속,-29.52,적지,적지
A003190,알앤엘바이오,12,2015,Annual,-10.97,잠식지속,-7.59,적지,흑전
A003190,알앤엘바이오,12,2016,Annual,-63.83,잠식지속,-15.96,적지,적전
A003190,알앤엘바이오,12,2017,Annual,55.45,잠식지속,-43.61,적지,적지
A003190,알앤엘바이오,12,2018,Annual,38.5,잠식지속,-11.95,적지,적지
A003190,알앤엘바이오,12,2019,Annual,-4.68,잠식지속,-49.48,적지,적지
A003190,알앤엘바이오,12,2020,Annual,-75.91,잠식지속,12.05,적지,적지
A003190,알앤엘바이오,12,2021,Annual,-48.11,전기잠식,-35.41,적지,흑전
A003190,알앤엘바이오,12,2022,Annual,108.26,-32.65,40.51,적지,적전
A003290,엔케이텔레콤,12,2011,Annual,,,,,
A003290,엔케이텔레콤,12,2012,Annual,,,,,
A003290,엔케이텔레콤,12,2013,Annual,,,,,
A003290,엔케이텔레콤,12,2014,Annual,,,,,
A003290,엔케이텔레콤,12,2015,Annual,,,,,
A003290,엔케이텔레콤,12,2016,Annual,,,,,
A003290,엔케이텔레콤,12,2017,Annual,,,,,
A003290,엔케이텔레콤,12,2018,Annual,,,,,
A003290,엔케이텔레콤,12,2019,Annual,,,,,
A003290,엔케이텔레콤,12,2020,Annual,,,,,
A003290,엔케이텔레콤,12,2021,Annual,,,,,
A003290,엔케이텔레콤,12,2022,Annual,,,,,
A003450,현대증권,3,2011,Annual,-4.16,14.81,-3.78,-27.21,-50.51
A003450,현대증권,3,2012,Annual,-29.76,-1.25,143.04,적전,적전
A003450,현대증권,12,2013,Annual,-32.7,-2.88,-29.82,적지,적지
A003450,현대증권,12,2014,Annual,94.79,2.97,-33.95,흑전,흑전
A003450,현대증권,12,2015,Annual,50.29,9.9,-4.4,649.74,647.72
A003450,현대증권,12,2016,Annual,-41.68,25.51,-9.19,적전,적전
A003450,현대증권,12,2017,Annual,99.94,4.02,-10.31,흑전,흑전
A003450,현대증권,12,2018,Annual,-8.56,1.54,16.96,-32.58,-19.4
A003450,현대증권,12,2019,Annual,13.59,5.56,45.9,44.11,52.93
A003450,현대증권,12,2020,Annual,27.54,8.17,-3.14,60.57,49.6
A003450,현대증권,12,2021,Annual,18.38,8.75,-6.79,41.89,38.33
A003450,현대증권,12,2022,Annual,-36.32,7.97,28.12,-70.17,-67.54
A003500,삼진화학,12,2011,Annual,6.31,-0.8,-3.18,80.08,-80.97
A003500,삼진화학,12,2012,Annual,-7.16,6.37,-2.2,97.24,256.24
A003500,삼진화학,12,2013,Annual,-3.76,5.31,-4.45,-25.31,-17.09
A003500,삼진화학,12,2014,Annual,-55.28,1.14,-4.22,-78.34,-54.54
A003500,삼진화학,12,2015,Annual,11.63,87.9,-29.66,적전,675.91
A003500,삼진화학,12,2016,Annual,30.5,-0.31,9.52,흑전,-91.13
A003500,삼진화학,12,2017,Annual,17.02,-0.94,4.8,적전,적전
A003500,삼진화학,12,2018,Annual,39.14,-27.43,3.04,흑전,흑전
A003500,삼진화학,12,2019,Annual,25.68,2.02,-12.56,16.35,2.22
A003500,삼진화학,12,2020,Annual,-12.05,-2.57,1.15,적전,적전
A003500,삼진화학,12,2021,Annual,15.21,4.24,6.86,흑전,흑전
A003500,삼진화학,12,2022,Annual,15.61,6.68,7.37,37.81,22.56
A003600,SK,12,2011,Annual,22.14,12.84,7.99,5.35,59.79
A003600,SK,12,2012,Annual,8.09,4.09,7.44,-28.87,-48.45
A003600,SK,12,2013,Annual,-7.52,3.4,9.28,-21.73,-56.48
A003600,SK,12,2014,Annual,0.07,-2.5,3.14,-33.73,-70.16
A003600,SK,12,2015,Annual,,,,,
A003600,SK,12,2016,Annual,,,,,
A003600,SK,12,2017,Annual,,,,,
A003600,SK,12,2018,Annual,,,,,
A003600,SK,12,2019,Annual,,,,,
A003600,SK,12,2020,Annual,,,,,
A003600,SK,12,2021,Annual,,,,,
A003600,SK,12,2022,Annual,,,,,
A003640,유니온스틸,12,2011,Annual,-1.38,-2.06,5.38,-65.1,적전
A003640,유니온스틸,12,2012,Annual,-15.24,-5.38,1.15,-87.57,적지
A003640,유니온스틸,12,2013,Annual,-2.65,-0.41,-11.32,631.89,적지
A003640,유니온스틸,12,2014,Annual,-9.74,-0.97,-1.86,-26.83,적지
A003640,유니온스틸,12,2015,Annual,,,,,
A003640,유니온스틸,12,2016,Annual,,,,,
A003640,유니온스틸,12,2017,Annual,,,,,
A003640,유니온스틸,12,2018,Annual,,,,,
A003640,유니온스틸,12,2019,Annual,,,,,
A003640,유니온스틸,12,2020,Annual,,,,,
A003640,유니온스틸,12,2021,Annual,,,,,
A003640,유니온스틸,12,2022,Annual,,,,,
A003660,고려시멘트,12,2011,Annual,,,,,
A003660,고려시멘트,12,2012,Annual,,,,,
A003660,고려시멘트,12,2013,Annual,,,,,
A003660,고려시멘트,12,2014,Annual,,,,,
A003660,고려시멘트,12,2015,Annual,,,,,
A003660,고려시멘트,12,2016,Annual,,,,,
A003660,고려시멘트,12,2017,Annual,,,,,
A003660,고려시멘트,12,2018,Annual,,,,,
A003660,고려시멘트,12,2019,Annual,,,,,
A003660,고려시멘트,12,2020,Annual,,,,,
A003660,고려시멘트,12,2021,Annual,,,,,
A003660,고려시멘트,12,2022,Annual,,,,,
A003810,대우,12,2011,Annual,,,,,
A003810,대우,12,2012,Annual,,,,,
A003810,대우,12,2013,Annual,,,,,
A003810,대우,12,2014,Annual,,,,,
A003810,대우,12,2015,Annual,,,,,
A003810,대우,12,2016,Annual,,,,,
A003810,대우,12,2017,Annual,,,,,
A003810,대우,12,2018,Annual,,,,,
A003810,대우,12,2019,Annual,,,,,
A003810,대우,12,2020,Annual,,,,,
A003810,대우,12,2021,Annual,,,,,
A003810,대우,12,2022,Annual,,,,,
A003840,중원,12,2011,Annual,,,,,
A003840,중원,12,2012,Annual,,,,,
A003840,중원,12,2013,Annual,,,,,
A003840,중원,12,2014,Annual,,,,,
A003840,중원,12,2015,Annual,,,,,
A003840,중원,12,2016,Annual,,,,,
A003840,중원,12,2017,Annual,,,,,
A003840,중원,12,2018,Annual,,,,,
A003840,중원,12,2019,Annual,,,,,
A003840,중원,12,2020,Annual,,,,,
A003840,중원,12,2021,Annual,,,,,
A003840,중원,12,2022,Annual,,,,,
A003900,해태유업,12,2011,Annual,-1.27,-23.96,16.63,적전,적전
A003900,해태유업,12,2012,Annual,24.7,11.22,19.53,흑전,흑전
A003900,해태유업,12,2013,Annual,17,7.66,19.78,-21.97,-29.55
A003900,해태유업,12,2014,Annual,,,,,
A003900,해태유업,12,2015,Annual,,,,,
A003900,해태유업,12,2016,Annual,,,,,
A003900,해태유업,12,2017,Annual,,,,,
A003900,해태유업,12,2018,Annual,,,,,
A003900,해태유업,12,2019,Annual,,,,,
A003900,해태유업,12,2020,Annual,,,,,
A003900,해태유업,12,2021,Annual,,,,,
A003900,해태유업,12,2022,Annual,,,,,
A003930,부흥,12,2011,Annual,,,,,
A003930,부흥,12,2012,Annual,,,,,
A003930,부흥,12,2013,Annual,,,,,
A003930,부흥,12,2014,Annual,,,,,
A003930,부흥,12,2015,Annual,,,,,
A003930,부흥,12,2016,Annual,,,,,
A003930,부흥,12,2017,Annual,,,,,
A003930,부흥,12,2018,Annual,,,,,
A003930,부흥,12,2019,Annual,,,,,
A003930,부흥,12,2020,Annual,,,,,
A003930,부흥,12,2021,Annual,,,,,
A003930,부흥,12,2022,Annual,,,,,
A003940,삼양제넥스,12,2011,Annual,11.49,3.17,7.16,-21.05,-33.99
A003940,삼양제넥스,12,2012,Annual,-22.32,5.5,3.74,-37.16,19.47
A003940,삼양제넥스,12,2013,Annual,-8.19,-36.84,-26.91,0.27,-24.95
A003940,삼양제넥스,12,2014,Annual,-9.95,5.29,3.21,25.95,-2.28
A003940,삼양제넥스,12,2015,Annual,-1.15,6.64,14.25,45.02,26.03
A003940,삼양제넥스,12,2016,Annual,,,,,
A003940,삼양제넥스,12,2017,Annual,,,,,
A003940,삼양제넥스,12,2018,Annual,,,,,
A003940,삼양제넥스,12,2019,Annual,,,,,
A003940,삼양제넥스,12,2020,Annual,,,,,
A003940,삼양제넥스,12,2021,Annual,,,,,
A003940,삼양제넥스,12,2022,Annual,,,,,
A003970,동부산업,12,2011,Annual,,,,,
A003970,동부산업,12,2012,Annual,,,,,
A003970,동부산업,12,2013,Annual,,,,,
A003970,동부산업,12,2014,Annual,,,,,
A003970,동부산업,12,2015,Annual,,,,,
A003970,동부산업,12,2016,Annual,,,,,
A003970,동부산업,12,2017,Annual,,,,,
A003970,동부산업,12,2018,Annual,,,,,
A003970,동부산업,12,2019,Annual,,,,,
A003970,동부산업,12,2020,Annual,,,,,
A003970,동부산업,12,2021,Annual,,,,,
A003970,동부산업,12,2022,Annual,,,,,
A003990,BHK,12,2011,Annual,,,,,
A003990,BHK,12,2012,Annual,,,,,
A003990,BHK,12,2013,Annual,,,,,
A003990,BHK,12,2014,Annual,,,,,
A003990,BHK,12,2015,Annual,,,,,
A003990,BHK,12,2016,Annual,,,,,
A003990,BHK,12,2017,Annual,,,,,
A003990,BHK,12,2018,Annual,,,,,
A003990,BHK,12,2019,Annual,,,,,
A003990,BHK,12,2020,Annual,,,,,
A003990,BHK,12,2021,Annual,,,,,
A003990,BHK,12,2022,Annual,,,,,
A004010,롯데미도파,12,2011,Annual,4.4,11.69,-0.4,-2.2,-3.03
A004010,롯데미도파,12,2012,Annual,-7.49,16.99,5.11,-17.25,-8.92
A004010,롯데미도파,12,2013,Annual,,,,,
A004010,롯데미도파,12,2014,Annual,,,,,
A004010,롯데미도파,12,2015,Annual,,,,,
A004010,롯데미도파,12,2016,Annual,,,,,
A004010,롯데미도파,12,2017,Annual,,,,,
A004010,롯데미도파,12,2018,Annual,,,,,
A004010,롯데미도파,12,2019,Annual,,,,,
A004010,롯데미도파,12,2020,Annual,,,,,
A004010,롯데미도파,12,2021,Annual,,,,,
A004010,롯데미도파,12,2022,Annual,,,,,
