Symbol,Name,결산월,회계년,주기,유형자산구성비율(%),무형자산구성비율(%),*판관비율(%),타인자본비율(%),부채비율(%),영업이익(천원),이자비용(천원),현금및현금성자산구성비율(%),유동자산(천원),유동부채(천원),당좌자산(천원)
A025950,동신건설,12,2021,Annual,0.24,0.30,7.51,22.50,29.03,"3,081,287","7,605",39.18,"63,173,620","11,937,011","63,173,620"
A025950,동신건설,12,2022,Annual,0.25,0.26,7.63,20.93,26.47,"1,366,400","7,285",34.55,"78,426,182","12,176,027","78,426,182"
A033290,코웰패션,12,2011,Annual,49.28,6.32,18.30,46.11,85.58,"14,573,444","444,990",2.82,"98,591,223","65,564,511","73,858,877"
A033290,코웰패션,12,2012,Annual,48.42,5.48,19.34,46.48,86.85,"-1,464,004","5,690,760",5.48,"94,638,790","84,925,247","75,063,292"
A033290,코웰패션,12,2013,Annual,50.53,0.18,20.99,33.40,50.14,"-4,101,394","3,392,577",3.12,"25,728,811","22,539,244","19,572,867"
A033290,코웰패션,12,2014,Annual,55.31,0.21,20.46,28.47,39.81,"-2,376,669","1,039,355",1.94,"24,651,463","29,134,925","18,537,192"
A033290,코웰패션,12,2015,Annual,39.04,0.28,35.73,35.41,54.83,"17,038,661","1,107,117",4.59,"79,303,197","45,256,463","39,070,541"
A033290,코웰패션,12,2016,Annual,31.93,0.22,37.82,35.14,54.18,"34,504,728","808,554",13.34,"109,103,863","57,406,119","66,118,114"
A033290,코웰패션,12,2017,Annual,27.18,0.25,37.48,36.96,58.63,"62,006,146","768,573",10.58,"119,384,883","55,841,256","73,787,374"
A033290,코웰패션,12,2018,Annual,23.06,3.07,35.25,31.89,46.82,"71,010,122","1,168,234",12.65,"161,530,089","65,067,582","92,837,907"
A033290,코웰패션,12,2019,Annual,22.33,2.85,34.03,29.65,42.15,"76,083,792","1,138,881",4.20,"200,664,740","98,578,391","113,041,774"
A033290,코웰패션,12,2020,Annual,19.11,2.39,36.03,22.03,28.26,"81,432,583","406,972",4.68,"209,317,325","60,849,363","106,402,814"
A033290,코웰패션,12,2021,Annual,25.71,32.56,24.22,57.04,132.78,"92,379,184","3,151,243",10.84,"281,286,627","238,838,715","176,415,710"
A033290,코웰패션,12,2022,Annual,26.58,30.77,8.35,53.51,115.10,"39,045,814","13,769,090",7.76,"276,491,928","235,539,744","177,225,840"
A376190,LB루셈,12,2011,Annual,42.85,0.31,2.27,42.01,72.44,"5,029,852","15,626",5.69,"81,963,824","61,175,426","69,916,996"
A376190,LB루셈,12,2012,Annual,37.56,1.16,3.65,39.02,64.00,"3,687,361","17,096",1.29,"88,803,618","56,788,585","70,463,968"
A376190,LB루셈,12,2013,Annual,35.12,3.48,3.65,35.42,54.85,"5,723,604","40,630",0.94,"88,195,157","51,592,280","68,848,085"
A376190,LB루셈,12,2014,Annual,34.74,6.25,5.02,35.04,53.93,"8,074,747","4,259",4.00,"86,162,454","50,967,154","71,083,054"
A376190,LB루셈,12,2015,Annual,32.52,2.07,7.98,19.43,24.12,"3,202,981","65,460",22.69,"78,913,658","16,541,676","72,115,417"
A376190,LB루셈,12,2016,Annual,26.05,1.76,10.26,20.13,25.20,"177,412","81,133",35.03,"85,853,927","17,658,753","78,146,639"
A376190,LB루셈,12,2017,Annual,29.58,2.24,6.45,37.61,60.28,"7,061,865","78,381",29.99,"70,410,167","35,929,461","61,138,010"
A376190,LB루셈,12,2018,Annual,46.66,1.58,6.05,40.63,68.45,"14,321,558","569,614",2.06,"60,765,058","38,700,799","55,628,775"
A376190,LB루셈,12,2019,Annual,51.19,1.07,5.34,42.77,74.72,"17,520,693","1,083,662",6.75,"71,278,955","52,225,224","65,275,100"
A376190,LB루셈,12,2020,Annual,49.53,0.83,5.16,30.98,44.90,"20,769,449","959,677",19.36,"82,029,775","39,949,698","75,574,001"
A376190,LB루셈,12,2021,Annual,39.56,0.59,5.15,20.43,25.68,"19,389,927","359,018",16.17,"142,121,681","41,506,390","131,882,435"
A376190,LB루셈,12,2022,Annual,47.73,0.73,5.64,14.27,16.65,"12,866,000","276,567",27.49,"114,351,140","30,383,202","108,198,492"
A023910,대한약품,12,2011,Annual,45.03,0.33,19.38,53.03,112.91,"7,206,340","231,388",1.29,"46,994,655","38,617,153","38,724,962"
A023910,대한약품,12,2012,Annual,44.48,0.19,18.20,52.74,111.60,"10,456,715",0,2.60,"52,944,848","43,007,474","42,757,571"
A023910,대한약품,12,2013,Annual,48.99,0.36,16.80,53.10,113.24,"12,583,729",0,3.72,"56,896,109","42,328,573","48,339,622"
A023910,대한약품,12,2014,Annual,49.09,0.32,18.28,51.30,105.33,"13,941,916",0,2.89,"62,773,804","43,183,876","51,036,512"
A023910,대한약품,12,2015,Annual,46.17,0.30,17.00,44.65,80.67,"18,687,792",0,6.72,"70,206,362","40,150,013","56,864,652"
A023910,대한약품,12,2016,Annual,50.11,0.26,15.70,42.02,72.48,"21,721,099",0,5.50,"73,658,600","48,297,975","61,180,721"
A023910,대한약품,12,2017,Annual,50.86,0.22,15.60,37.16,59.13,"32,253,819",0,7.10,"83,471,918","43,422,101","66,558,665"
A023910,대한약품,12,2018,Annual,51.22,0.17,15.14,40.21,67.25,"36,218,202","1,028,841",17.25,"104,967,110","55,495,625","84,130,034"
A023910,대한약품,12,2019,Annual,50.97,0.16,15.32,32.44,48.01,"33,638,836","888,229",18.16,"111,130,143","42,716,531","91,179,304"
A023910,대한약품,12,2020,Annual,44.80,0.16,16.00,28.12,39.12,"29,963,037","617,061",24.26,"121,683,987","39,224,432","97,950,712"
A023910,대한약품,12,2021,Annual,41.77,0.15,15.73,25.59,34.38,"29,067,651","469,268",30.73,"147,538,815","46,118,721","126,906,790"
A023910,대한약품,12,2022,Annual,40.88,0.14,14.80,18.62,22.88,"32,968,049","593,435",32.80,"155,885,924","42,685,523","130,946,508"
A322510,제이엘케이,12,2011,Annual,,,,,,,,,,,
A322510,제이엘케이,12,2012,Annual,,,,,,,,,,,
A322510,제이엘케이,12,2013,Annual,,,,,,,,,,,
A322510,제이엘케이,12,2014,Annual,,,,,,,,,,,
A322510,제이엘케이,12,2015,Annual,73.41,0.00,7.15,76.39,323.49,"1,189,084",0,5.54,"3,368,774","1,538,251","3,368,774"
A322510,제이엘케이,12,2016,Annual,60.21,3.13,202.85,78.80,371.76,"-2,137,936","1,138",26.88,"5,286,716","1,925,836","5,110,195"
A322510,제이엘케이,12,2017,Annual,5.55,16.17,"2,533.51",264.58,완전잠식,"-2,073,419","332,670",45.37,"3,971,697","1,606,206","3,971,697"
A322510,제이엘케이,12,2018,Annual,4.61,10.98,"1,353.93",35.32,54.60,"-4,617,039","750,763",35.25,"7,656,999","1,482,697","7,647,650"
A322510,제이엘케이,12,2019,Annual,1.47,2.13,"4,802.46",6.20,6.60,"-10,793,760","70,958",41.40,"36,626,972","725,017","36,609,915"
A322510,제이엘케이,12,2020,Annual,29.81,1.27,267.80,34.12,51.79,"-7,533,992","300,094",27.51,"18,786,739","2,126,444","18,760,854"
A322510,제이엘케이,12,2021,Annual,44.47,1.94,296.10,40.02,66.73,"-7,424,304","399,238",26.84,"11,842,547","2,115,338","11,840,547"
A322510,제이엘케이,12,2022,Annual,47.67,1.08,352.62,54.31,118.87,"-8,627,804","446,205",22.47,"8,851,870","1,605,700","8,849,870"
A119830,아이텍,12,2011,Annual,87.57,0.45,11.69,53.01,112.83,"1,771,097","1,155,866",4.44,"5,028,676","12,831,307","5,028,676"
A119830,아이텍,12,2012,Annual,73.22,0.26,10.93,57.49,135.24,"-927,842","1,365,919",6.20,"5,483,927","10,263,374","5,483,927"
A119830,아이텍,12,2013,Annual,69.02,0.27,8.97,51.84,107.66,"941,127","987,999",8.12,"6,159,501","11,728,482","6,159,501"
A119830,아이텍,12,2014,Annual,71.54,0.23,9.01,60.79,155.05,"765,987","468,910",5.90,"8,441,101","13,891,454","8,441,101"
A119830,아이텍,12,2015,Annual,71.79,0.18,10.54,52.64,111.15,"-1,509,388","799,296",4.23,"5,100,664","6,492,123","5,100,664"
A119830,아이텍,12,2016,Annual,72.23,1.39,8.97,47.27,89.63,"2,139,088","473,276",3.54,"3,832,443","6,392,914","3,832,443"
A119830,아이텍,12,2017,Annual,74.53,0.89,9.56,46.92,88.38,"2,481,175","431,350",3.09,"3,650,032","7,600,771","3,650,032"
A119830,아이텍,12,2018,Annual,36.66,0.26,9.69,68.71,219.58,"2,496,083","1,774,954",10.90,"56,782,904","10,944,326","56,782,904"
A119830,아이텍,12,2019,Annual,68.36,0.23,13.83,47.29,89.71,"2,385,089","3,378,688",9.92,"16,076,036","30,999,992","15,591,897"
A119830,아이텍,12,2020,Annual,39.73,0.75,11.70,46.19,85.82,"2,788,217","1,991,777",43.57,"72,947,725","53,573,934","71,966,897"
A119830,아이텍,12,2021,Annual,40.76,1.88,13.09,26.87,36.75,"3,196,387","3,683,170",36.27,"68,228,048","25,755,531","65,137,710"
A119830,아이텍,12,2022,Annual,35.10,2.12,16.34,20.84,26.33,"717,823","869,210",20.21,"105,162,768","27,763,309","98,631,634"
A018000,유니슨,12,2011,Annual,35.86,0.86,27.79,71.18,247.01,"-16,037,154",0,5.68,"192,310,168","151,649,972","150,448,674"
A018000,유니슨,12,2012,Annual,37.80,2.55,14.60,59.84,149.02,"-1,392,836",0,6.28,"191,664,024","110,056,886","146,386,040"
A018000,유니슨,12,2013,Annual,41.35,2.13,35.59,78.83,372.35,"-25,508,087",0,6.12,"162,400,152","159,542,925","114,051,337"
A018000,유니슨,12,2014,Annual,39.77,2.80,13.54,84.71,553.98,"1,880,409",0,3.67,"165,523,177","188,890,009","94,973,112"
A018000,유니슨,12,2015,Annual,50.52,4.09,10.57,82.59,474.41,"3,198,207",0,6.20,"98,973,407","159,911,261","67,082,574"
A018000,유니슨,12,2016,Annual,51.55,2.30,32.85,87.92,727.85,"-9,796,925",0,0.27,"98,588,868","95,347,251","53,452,159"
A018000,유니슨,12,2017,Annual,42.95,2.15,9.12,83.22,495.93,"16,043,174",0,4.32,"124,907,930","201,841,518","82,253,382"
A018000,유니슨,12,2018,Annual,61.19,4.15,10.73,68.64,218.89,"957,192",0,0.66,"55,565,975","137,481,384","25,575,405"
A018000,유니슨,12,2019,Annual,60.33,5.15,22.39,69.88,231.98,"-13,794,627","6,740,451",1.36,"61,194,528","77,586,750","20,921,768"
A018000,유니슨,12,2020,Annual,54.91,4.93,20.56,70.50,238.98,"-11,707,034","7,547,808",2.20,"79,685,424","69,416,539","21,497,899"
A018000,유니슨,12,2021,Annual,52.14,4.78,12.41,71.50,250.93,"4,992,579","6,498,131",1.01,"90,531,146","178,273,988","35,938,102"
A018000,유니슨,12,2022,Annual,54.55,5.71,7.38,74.35,289.85,"1,898,508","7,132,895",1.04,"78,787,369","121,587,436","51,658,518"
A067990,도이치모터스,12,2011,Annual,27.83,4.75,7.51,72.21,259.89,"2,864,273","1,776,196",25.13,"62,692,545","70,648,804","44,242,190"
A067990,도이치모터스,12,2012,Annual,45.36,3.77,6.97,75.38,306.11,"4,153,997","3,281,970",4.87,"56,006,255","70,009,356","27,595,338"
A067990,도이치모터스,12,2013,Annual,34.72,1.43,7.84,73.66,279.69,"2,579,803","3,559,124",3.19,"68,135,219","129,040,855","42,107,700"
A067990,도이치모터스,12,2014,Annual,21.17,1.30,7.65,84.37,539.89,"-441,997","8,752,449",8.67,"94,586,312","190,648,536","68,967,886"
A067990,도이치모터스,12,2015,Annual,19.64,1.41,6.50,84.63,550.63,"4,854,839","12,465,680",10.59,"129,154,657","249,095,356","86,561,389"
A067990,도이치모터스,12,2016,Annual,30.96,1.16,7.43,77.66,347.72,"-1,952,068","8,546,005",13.16,"189,963,526","269,170,619","111,607,262"
A067990,도이치모터스,12,2017,Annual,48.14,1.05,6.56,70.23,235.94,"11,712,555","7,420,896",9.32,"185,990,269","254,820,513","122,324,632"
A067990,도이치모터스,12,2018,Annual,36.97,1.58,5.94,66.28,196.55,"50,608,146","9,097,082",11.52,"259,984,124","227,896,992","152,653,843"
A067990,도이치모터스,12,2019,Annual,37.11,1.34,6.21,67.42,206.94,"82,887,617","10,918,066",10.58,"338,874,202","429,130,278","288,192,836"
A067990,도이치모터스,12,2020,Annual,36.07,1.03,7.17,71.62,252.31,"44,861,581","19,808,575",6.46,"205,576,548","479,998,547","139,866,137"
A067990,도이치모터스,12,2021,Annual,17.76,1.40,6.56,68.63,218.73,"56,357,846","17,855,703",5.93,"198,679,322","479,746,528","148,881,383"
A067990,도이치모터스,12,2022,Annual,18.86,1.23,6.66,68.89,221.40,"64,842,910","13,381,253",7.79,"276,381,885","714,718,877","207,361,920"
A063170,서울옥션,12,2011,Annual,11.33,2.47,57.35,30.80,44.51,"-3,412,156","566,740",3.04,"55,902,862","17,711,415","28,110,344"
A063170,서울옥션,12,2012,Annual,11.92,2.01,30.65,24.03,31.63,"2,079,824","538,330",2.15,"51,229,374","14,908,872","21,872,588"
A063170,서울옥션,12,2013,Annual,11.20,2.00,34.30,23.99,31.56,"3,048,901","499,568",5.35,"53,537,231","15,209,013","21,498,708"
A063170,서울옥션,12,2014,Annual,10.07,1.23,23.61,31.60,46.20,"5,106,715","376,476",11.09,"65,072,235","21,468,521","33,254,639"
A063170,서울옥션,12,2015,Annual,10.85,0.94,13.48,46.44,86.71,"15,087,379","450,133",4.32,"103,061,922","52,141,081","57,076,712"
A063170,서울옥션,12,2016,Annual,10.54,1.38,18.04,44.81,81.20,"9,649,786","881,516",5.42,"107,549,265","54,715,865","52,889,063"
A063170,서울옥션,12,2017,Annual,24.82,0.93,21.65,53.16,113.50,"6,379,126","1,061,448",9.69,"101,169,439","55,279,479","47,153,005"
A063170,서울옥션,12,2018,Annual,23.24,0.63,26.70,61.95,162.80,"8,757,639","1,472,766",8.47,"143,289,343","86,546,959","81,386,464"
A063170,서울옥션,12,2019,Annual,30.60,0.51,48.67,60.32,152.03,"-4,624,907","2,538,262",7.63,"107,471,142","63,988,526","50,327,329"
A063170,서울옥션,12,2020,Annual,33.43,0.20,33.48,55.92,126.85,"-412,008","2,163,437",4.73,"90,553,627","40,761,884","23,313,014"
A063170,서울옥션,12,2021,Annual,28.41,0.53,11.55,49.74,98.97,"19,728,869","1,883,875",6.60,"115,063,192","81,937,034","47,763,740"
A063170,서울옥션,12,2022,Annual,26.83,0.68,18.49,36.11,56.52,"7,708,466","1,907,080",3.45,"124,629,824","46,031,933","41,058,112"
A418420,라온텍,12,2011,Annual,,,,,,,,,,,
A418420,라온텍,12,2012,Annual,7.10,3.61,33.67,28.05,38.98,"1,468,574",0,20.37,"10,103,435","2,846,548","6,623,166"
A418420,라온텍,12,2013,Annual,6.49,3.92,77.78,33.10,49.47,"-2,467,969",0,23.58,"8,050,068","2,496,950","5,536,654"
A418420,라온텍,12,2014,Annual,,,,,,,,,,,
A418420,라온텍,12,2015,Annual,,,,,,,,,,,
A418420,라온텍,12,2016,Annual,,,,,,,,,,,
A418420,라온텍,12,2017,Annual,,,,,,,,,,,
A418420,라온텍,12,2018,Annual,,,,,,,,,,,
A418420,라온텍,12,2019,Annual,,,,,,,,,,,
A418420,라온텍,12,2020,Annual,13.66,1.45,45.24,353.76,완전잠식,"-132,111","991,880",8.25,"3,624,734","3,807,960","1,027,263"
A418420,라온텍,12,2021,Annual,4.03,0.61,65.99,44.66,80.71,"-1,564,126","1,047,371",18.91,"9,769,036","2,193,571","7,814,745"
A418420,라온텍,12,2022,Annual,2.15,0.44,51.93,40.57,68.26,"322,445","37,281",9.30,"12,074,277","2,498,297","9,306,452"
A315640,딥노이드,12,2011,Annual,,,,,,,,,,,
A315640,딥노이드,12,2012,Annual,,,,,,,,,,,
A315640,딥노이드,12,2013,Annual,,,,,,,,,,,
A315640,딥노이드,12,2014,Annual,,,,,,,,,,,
A315640,딥노이드,12,2015,Annual,,,,,,,,,,,
A315640,딥노이드,12,2016,Annual,,,,,,,,,,,
A315640,딥노이드,12,2017,Annual,3.16,0.10,108.79,88.07,737.88,"-1,287,679",0,44.81,"2,487,907","1,834,428","2,220,658"
A315640,딥노이드,12,2018,Annual,4.89,0.14,214.07,208.08,완전잠식,"-1,518,907","50,724",5.30,"7,069,411","1,186,913","7,069,411"
A315640,딥노이드,12,2019,Annual,8.12,0.92,"1,858.08",410.11,완전잠식,"-4,227,612","936,275",12.63,"4,897,421","12,731,757","4,897,421"
A315640,딥노이드,12,2020,Annual,4.41,1.00,531.86,120.12,완전잠식,"-5,008,774","954,200",87.02,"10,313,854","1,193,009","10,313,854"
A315640,딥노이드,12,2021,Annual,6.97,0.70,837.61,26.05,35.23,"-7,651,547","499,542",86.79,"16,438,992","1,393,901","16,438,992"
A315640,딥노이드,12,2022,Annual,9.10,0.75,242.26,31.40,45.76,"-6,158,547","113,706",56.08,"11,753,582","2,902,459","11,753,582"
A191420,테고사이언스,12,2011,Annual,17.27,0.00,55.22,13.32,15.37,"969,464",0,9.60,"9,474,074","851,303","9,104,358"
A191420,테고사이언스,12,2012,Annual,12.94,0.00,50.32,23.48,30.69,"1,891,564","50,773",5.71,"13,198,853","927,787","12,815,029"
A191420,테고사이언스,12,2013,Annual,14.60,0.82,51.48,13.86,16.09,"1,819,512","114,259",9.66,"13,070,919","574,730","12,733,611"
A191420,테고사이언스,12,2014,Annual,13.54,1.12,55.19,1.94,1.98,"1,704,797","129,622",1.66,"17,634,808","473,109","17,308,520"
A191420,테고사이언스,12,2015,Annual,27.61,2.40,62.37,2.14,2.19,"1,368,289",0,3.32,"14,339,490","551,825","13,948,653"
A191420,테고사이언스,12,2016,Annual,19.93,2.46,53.19,41.62,71.30,"2,333,868","151,316",9.38,"31,462,107","693,065","30,732,959"
A191420,테고사이언스,12,2017,Annual,40.33,0.24,57.85,24.84,33.04,"1,884,579","525,525",0.90,"24,438,198","11,714,262","23,546,990"
A191420,테고사이언스,12,2018,Annual,40.37,0.90,65.10,1.81,1.84,"872,812","10,045",2.65,"25,180,559","861,515","24,486,769"
A191420,테고사이언스,12,2019,Annual,38.54,0.99,68.85,1.53,1.55,"345,960","7,037",3.36,"26,404,754","709,434","25,254,945"
A191420,테고사이언스,12,2020,Annual,35.16,1.36,58.34,2.99,3.09,"1,511,800","9,409",3.20,"26,518,433","1,403,528","25,525,687"
A191420,테고사이언스,12,2021,Annual,33.76,1.72,78.32,5.17,5.46,"-98,006","16,532",5.12,"26,532,796","2,483,732","25,607,650"
A191420,테고사이언스,12,2022,Annual,32.56,2.48,70.39,5.61,5.95,"209,631","35,481",1.57,"27,451,610","2,607,186","26,018,060"
A357230,에이치피오,12,2011,Annual,,,,,,,,,,,
A357230,에이치피오,12,2012,Annual,,,,,,,,,,,
A357230,에이치피오,12,2013,Annual,,,,,,,,,,,
A357230,에이치피오,12,2014,Annual,33.91,0.00,53.60,26.13,35.38,"7,685,408",0,35.92,"8,552,690","3,286,622","8,059,843"
A357230,에이치피오,12,2015,Annual,32.15,0.00,62.50,20.18,25.28,"4,009,470",0,31.30,"7,578,003","2,868,840","6,590,038"
A357230,에이치피오,12,2016,Annual,50.09,0.05,58.79,26.08,35.28,"3,031,220",0,18.18,"6,153,848","4,136,118","4,954,081"
A357230,에이치피오,12,2017,Annual,50.19,0.08,56.29,21.54,27.45,"4,677,734",0,30.96,"10,879,790","2,307,271","9,409,317"
A357230,에이치피오,12,2018,Annual,40.37,0.12,50.99,21.04,26.65,"7,228,813",0,38.33,"15,893,316","6,691,571","14,658,078"
A357230,에이치피오,12,2019,Annual,28.32,15.18,50.03,49.04,96.24,"9,776,887","951,588",13.99,"27,524,573","31,870,620","22,469,869"
A357230,에이치피오,12,2020,Annual,29.12,11.52,42.24,21.08,26.71,"25,670,236","1,475,895",21.88,"41,435,867","15,795,669","33,352,035"
A357230,에이치피오,12,2021,Annual,18.42,9.82,44.99,13.39,15.47,"22,840,949","33,521",25.77,"90,623,137","19,757,287","78,912,059"
A357230,에이치피오,12,2022,Annual,24.66,9.25,47.96,11.38,12.84,"17,475,681","87,176",15.32,"90,512,523","17,855,251","72,247,237"
A234690,녹십자웰빙,12,2011,Annual,,,,,,,,,,,
A234690,녹십자웰빙,12,2012,Annual,,,,,,,,,,,
A234690,녹십자웰빙,12,2013,Annual,,,,,,,,,,,
A234690,녹십자웰빙,12,2014,Annual,,,,,,,,,,,
A234690,녹십자웰빙,12,2015,Annual,11.04,33.72,34.95,22.75,29.45,"299,217",0,8.67,"12,213,099","4,094,113","9,334,820"
A234690,녹십자웰빙,12,2016,Annual,17.57,28.41,44.05,25.48,34.20,"4,584,864","2,779",1.73,"14,095,369","5,495,884","9,881,599"
A234690,녹십자웰빙,12,2017,Annual,16.87,23.43,43.77,24.43,32.32,"5,215,255","8,242",0.55,"15,318,376","7,203,074","9,031,064"
A234690,녹십자웰빙,12,2018,Annual,14.17,17.87,40.61,25.99,35.11,"8,408,546","5,014",8.96,"23,158,459","8,850,848","13,580,422"
A234690,녹십자웰빙,12,2019,Annual,6.23,6.92,42.50,22.07,28.31,"7,624,194","65,240",11.44,"80,348,294","14,832,672","69,961,962"
A234690,녹십자웰빙,12,2020,Annual,31.74,5.96,48.77,27.49,37.91,"2,316,457","114,455",20.62,"59,275,478","23,336,538","40,786,511"
A234690,녹십자웰빙,12,2021,Annual,50.80,4.92,45.27,36.48,57.43,"7,771,594","133,195",6.31,"48,641,278","41,475,531","28,995,445"
A234690,녹십자웰빙,12,2022,Annual,50.27,4.65,47.53,35.99,56.24,"8,395,934","367,413",1.76,"49,711,143","46,536,367","27,943,554"
A382900,범한퓨얼셀,12,2011,Annual,,,,,,,,,,,
A382900,범한퓨얼셀,12,2012,Annual,,,,,,,,,,,
A382900,범한퓨얼셀,12,2013,Annual,,,,,,,,,,,
A382900,범한퓨얼셀,12,2014,Annual,,,,,,,,,,,
A382900,범한퓨얼셀,12,2015,Annual,,,,,,,,,,,
A382900,범한퓨얼셀,12,2016,Annual,,,,,,,,,,,
A382900,범한퓨얼셀,12,2017,Annual,,,,,,,,,,,
A382900,범한퓨얼셀,12,2018,Annual,,,,,,,,,,,
A382900,범한퓨얼셀,12,2019,Annual,4.16,4.47,,65.73,191.79,0,0,1.72,"12,862,783","10,762,609","10,691,793"
A382900,범한퓨얼셀,12,2020,Annual,11.56,1.56,5.88,132.82,완전잠식,"4,956,448","3,462,776",11.92,"33,708,618","57,962,323","28,325,672"
A382900,범한퓨얼셀,12,2021,Annual,11.33,3.33,5.00,55.99,127.22,"6,165,812","2,885,399",28.84,"37,849,955","25,609,521","33,137,372"
A382900,범한퓨얼셀,12,2022,Annual,7.16,2.19,7.42,17.96,21.89,"1,309,946","184,784",17.70,"103,753,548","17,042,644","92,828,043"
A084730,팅크웨어,12,2011,Annual,14.56,9.86,21.03,32.99,49.23,"10,088,697",0,8.62,"99,041,534","40,771,445","76,043,854"
A084730,팅크웨어,12,2012,Annual,12.43,12.82,24.54,36.78,58.19,"5,115,520","1,062,954",2.29,"113,418,581","38,632,350","82,699,169"
A084730,팅크웨어,12,2013,Annual,21.59,10.30,23.26,50.92,103.77,"1,395,293",0,6.05,"131,732,964","63,454,396","94,029,155"
A084730,팅크웨어,12,2014,Annual,21.69,10.02,26.16,47.87,91.83,"4,399,971","2,897,717",8.79,"121,444,571","57,264,949","88,867,068"
A084730,팅크웨어,12,2015,Annual,20.97,13.22,29.65,37.36,59.64,"3,107,285","2,410,387",14.41,"114,428,530","53,779,830","70,035,172"
A084730,팅크웨어,12,2016,Annual,23.28,11.61,29.26,34.75,53.25,"5,484,247","1,269,220",16.81,"119,344,920","49,137,999","73,981,091"
A084730,팅크웨어,12,2017,Annual,26.13,10.09,27.68,29.92,42.68,"7,052,215","733,254",17.60,"116,155,502","41,714,455","70,668,759"
A084730,팅크웨어,12,2018,Annual,25.25,8.79,26.55,26.80,36.62,"7,722,988","860,404",14.98,"110,749,730","38,840,076","75,262,981"
A084730,팅크웨어,12,2019,Annual,23.69,8.19,27.91,28.52,39.90,"7,827,476","1,021,848",16.81,"118,477,611","46,217,812","74,447,602"
A084730,팅크웨어,12,2020,Annual,22.18,7.04,26.21,30.03,42.93,"12,491,643","971,427",19.92,"132,900,319","59,657,108","89,847,026"
A084730,팅크웨어,12,2021,Annual,18.63,5.12,25.24,42.26,73.19,"12,482,115","2,340,026",14.63,"190,941,799","116,247,807","105,977,049"
