Symbol,Name,결산월,회계년,주기,현금흐름/총부채(%),현금흐름/총차입부채(%),현금흐름/총자본(%),현금흐름/영업수익(%)
A062730,케너텍,12,2012,Annual,,,,
A062730,케너텍,12,2013,Annual,,,,
A062730,케너텍,12,2014,Annual,,,,
A062730,케너텍,12,2015,Annual,,,,
A062730,케너텍,12,2016,Annual,,,,
A062730,케너텍,12,2017,Annual,,,,
A062730,케너텍,12,2018,Annual,,,,
A062730,케너텍,12,2019,Annual,,,,
A062730,케너텍,12,2020,Annual,,,,
A062730,케너텍,12,2021,Annual,,,,
A062730,케너텍,12,2022,Annual,,,,
A063280,사이버패스,12,2011,Annual,,,,
A063280,사이버패스,12,2012,Annual,,,,
A063280,사이버패스,12,2013,Annual,,,,
A063280,사이버패스,12,2014,Annual,,,,
A063280,사이버패스,12,2015,Annual,,,,
A063280,사이버패스,12,2016,Annual,,,,
A063280,사이버패스,12,2017,Annual,,,,
A063280,사이버패스,12,2018,Annual,,,,
A063280,사이버패스,12,2019,Annual,,,,
A063280,사이버패스,12,2020,Annual,,,,
A063280,사이버패스,12,2021,Annual,,,,
A063280,사이버패스,12,2022,Annual,,,,
A064060,사이노젠,12,2011,Annual,,,,
A064060,사이노젠,12,2012,Annual,,,,
A064060,사이노젠,12,2013,Annual,,,,
A064060,사이노젠,12,2014,Annual,,,,
A064060,사이노젠,12,2015,Annual,,,,
A064060,사이노젠,12,2016,Annual,,,,
A064060,사이노젠,12,2017,Annual,,,,
A064060,사이노젠,12,2018,Annual,,,,
A064060,사이노젠,12,2019,Annual,,,,
A064060,사이노젠,12,2020,Annual,,,,
A064060,사이노젠,12,2021,Annual,,,,
A064060,사이노젠,12,2022,Annual,,,,
A064510,유네코,12,2011,Annual,28.42,41.29,23.01,16.65
A064510,유네코,12,2012,Annual,24.24,34.50,28.85,20.69
A064510,유네코,12,2013,Annual,-7.66,-10.89,-15.73,-14.50
A064510,유네코,12,2014,Annual,5.66,7.49,15.71,9.55
A064510,유네코,12,2015,Annual,6.36,7.76,16.86,12.58
A064510,유네코,12,2016,Annual,4.66,5.76,10.99,14.81
A064510,유네코,12,2017,Annual,1.35,1.65,2.10,3.67
A064510,유네코,12,2018,Annual,-66.55,-88.58,-120.31,-275.34
A064510,유네코,12,2019,Annual,-13.87,-19.87,-59.39,-47.58
A064510,유네코,12,2020,Annual,-31.84,-42.74,"-2,838.42",-163.34
A064510,유네코,12,2021,Annual,-8.25,-11.67,-469.99,-15.41
A064510,유네코,12,2022,Annual,19.20,42.59,25.48,18.60
A064720,모델라인,12,2011,Annual,,,,
A064720,모델라인,12,2012,Annual,,,,
A064720,모델라인,12,2013,Annual,,,,
A064720,모델라인,12,2014,Annual,,,,
A064720,모델라인,12,2015,Annual,,,,
A064720,모델라인,12,2016,Annual,,,,
A064720,모델라인,12,2017,Annual,,,,
A064720,모델라인,12,2018,Annual,,,,
A064720,모델라인,12,2019,Annual,,,,
A064720,모델라인,12,2020,Annual,,,,
A064720,모델라인,12,2021,Annual,,,,
A064720,모델라인,12,2022,Annual,,,,
A065160,에프티이앤이,12,2011,Annual,7.69,10.19,5.06,5.70
A065160,에프티이앤이,12,2012,Annual,-1.71,-2.23,-1.59,-1.65
A065160,에프티이앤이,12,2013,Annual,5.40,6.64,5.96,5.77
A065160,에프티이앤이,12,2014,Annual,-18.76,-23.40,-23.91,-22.81
A065160,에프티이앤이,12,2015,Annual,-35.08,-47.22,-51.61,-38.99
A065160,에프티이앤이,12,2016,Annual,5.46,7.36,6.33,5.99
A065160,에프티이앤이,12,2017,Annual,-88.22,-140.03,-108.79,-116.79
A065160,에프티이앤이,12,2018,Annual,-7.80,-22.34,-13.24,-8.63
A065160,에프티이앤이,12,2019,Annual,-56.52,-192.67,-64.17,-71.29
A065160,에프티이앤이,12,2020,Annual,32.06,46.75,10.89,21.47
A065160,에프티이앤이,12,2021,Annual,-132.90,-214.09,-61.10,-205.83
A065160,에프티이앤이,12,2022,Annual,-10.42,-15.93,-6.71,-15.53
A065270,플렉스컴,12,2011,Annual,18.47,29.74,24.43,7.56
A065270,플렉스컴,12,2012,Annual,28.73,55.63,38.78,8.20
A065270,플렉스컴,12,2013,Annual,20.62,32.01,33.83,6.33
A065270,플렉스컴,12,2014,Annual,-8.65,-11.04,-22.34,-6.94
A065270,플렉스컴,12,2015,Annual,-20.53,-27.59,-184.88,-16.28
A065270,플렉스컴,12,2016,Annual,,,,
A065270,플렉스컴,12,2017,Annual,,,,
A065270,플렉스컴,12,2018,Annual,,,,
A065270,플렉스컴,12,2019,Annual,,,,
A065270,플렉스컴,12,2020,Annual,,,,
A065270,플렉스컴,12,2021,Annual,,,,
A065270,플렉스컴,12,2022,Annual,,,,
A065340,쓰리디월드,12,2011,Annual,,,,
A065340,쓰리디월드,12,2012,Annual,,,,
A065340,쓰리디월드,12,2013,Annual,,,,
A065340,쓰리디월드,12,2014,Annual,,,,
A065340,쓰리디월드,12,2015,Annual,,,,
A065340,쓰리디월드,12,2016,Annual,,,,
A065340,쓰리디월드,12,2017,Annual,,,,
A065340,쓰리디월드,12,2018,Annual,,,,
A065340,쓰리디월드,12,2019,Annual,,,,
A065340,쓰리디월드,12,2020,Annual,,,,
A065340,쓰리디월드,12,2021,Annual,,,,
A065340,쓰리디월드,12,2022,Annual,,,,
A065410,지엔텍홀딩스,12,2011,Annual,,,,
A065410,지엔텍홀딩스,12,2012,Annual,,,,
A065410,지엔텍홀딩스,12,2013,Annual,,,,
A065410,지엔텍홀딩스,12,2014,Annual,,,,
A065410,지엔텍홀딩스,12,2015,Annual,,,,
A065410,지엔텍홀딩스,12,2016,Annual,,,,
A065410,지엔텍홀딩스,12,2017,Annual,,,,
A065410,지엔텍홀딩스,12,2018,Annual,,,,
A065410,지엔텍홀딩스,12,2019,Annual,,,,
A065410,지엔텍홀딩스,12,2020,Annual,,,,
A065410,지엔텍홀딩스,12,2021,Annual,,,,
A065410,지엔텍홀딩스,12,2022,Annual,,,,
A065610,폴리플러스,12,2011,Annual,-298.53,-459.58,-146.26,-150.57
A065610,폴리플러스,12,2012,Annual,-85.36,-190.79,-467.47,-150.89
A065610,폴리플러스,12,2013,Annual,,,,
A065610,폴리플러스,12,2014,Annual,,,,
A065610,폴리플러스,12,2015,Annual,,,,
A065610,폴리플러스,12,2016,Annual,,,,
A065610,폴리플러스,12,2017,Annual,,,,
A065610,폴리플러스,12,2018,Annual,,,,
A065610,폴리플러스,12,2019,Annual,,,,
A065610,폴리플러스,12,2020,Annual,,,,
A065610,폴리플러스,12,2021,Annual,,,,
A065610,폴리플러스,12,2022,Annual,,,,
A065620,제낙스,12,2011,Annual,-7.37,-8.52,-16.45,-8.73
A065620,제낙스,12,2012,Annual,-7.93,-9.02,-18.31,-12.25
A065620,제낙스,12,2013,Annual,-23.72,-27.05,-38.56,-42.96
A065620,제낙스,12,2014,Annual,-18.95,-21.24,-30.66,-54.34
A065620,제낙스,12,2015,Annual,-5.03,-5.61,-6.99,-13.59
A065620,제낙스,12,2016,Annual,-19.27,-22.22,-17.76,-82.99
A065620,제낙스,12,2017,Annual,-60.45,-71.52,-56.61,-219.64
A065620,제낙스,12,2018,Annual,-36.55,-41.78,-50.13,-133.03
A065620,제낙스,12,2019,Annual,-31.79,-34.96,-124.95,-185.18
A065620,제낙스,12,2020,Annual,6.80,8.17,34.10,55.61
A065620,제낙스,12,2021,Annual,-8.27,-12.11,-27.66,-34.51
A065620,제낙스,12,2022,Annual,-13.14,-18.85,-264.93,-148.46
A065810,UC아이콜스,12,2011,Annual,,,,
A065810,UC아이콜스,12,2012,Annual,,,,
A065810,UC아이콜스,12,2013,Annual,,,,
A065810,UC아이콜스,12,2014,Annual,,,,
A065810,UC아이콜스,12,2015,Annual,,,,
A065810,UC아이콜스,12,2016,Annual,,,,
A065810,UC아이콜스,12,2017,Annual,,,,
A065810,UC아이콜스,12,2018,Annual,,,,
A065810,UC아이콜스,12,2019,Annual,,,,
A065810,UC아이콜스,12,2020,Annual,,,,
A065810,UC아이콜스,12,2021,Annual,,,,
A065810,UC아이콜스,12,2022,Annual,,,,
A065910,PW제네틱스,12,2011,Annual,,,,
A065910,PW제네틱스,12,2012,Annual,,,,
A065910,PW제네틱스,12,2013,Annual,,,,
A065910,PW제네틱스,12,2014,Annual,,,,
A065910,PW제네틱스,12,2015,Annual,,,,
A065910,PW제네틱스,12,2016,Annual,,,,
A065910,PW제네틱스,12,2017,Annual,,,,
A065910,PW제네틱스,12,2018,Annual,,,,
A065910,PW제네틱스,12,2019,Annual,,,,
A065910,PW제네틱스,12,2020,Annual,,,,
A065910,PW제네틱스,12,2021,Annual,,,,
A065910,PW제네틱스,12,2022,Annual,,,,
A065940,바이오빌,12,2011,Annual,-13.54,-28.16,-4.39,-7.26
A065940,바이오빌,12,2012,Annual,-10.38,-13.94,-12.29,-14.03
A065940,바이오빌,12,2013,Annual,-16.98,-22.14,-19.83,-23.55
A065940,바이오빌,12,2014,Annual,19.63,28.61,10.91,19.66
A065940,바이오빌,12,2015,Annual,19.11,30.66,11.17,18.99
A065940,바이오빌,12,2016,Annual,-25.24,-41.53,-14.19,-27.63
A065940,바이오빌,12,2017,Annual,-28.52,-36.79,-31.61,-46.30
A065940,바이오빌,12,2018,Annual,-55.83,-69.57,-139.02,-86.12
A065940,바이오빌,12,2019,Annual,-19.08,-24.41,-91.80,-87.94
A065940,바이오빌,12,2020,Annual,-24.56,-31.81,완전잠식,-219.47
A065940,바이오빌,12,2021,Annual,38.56,47.74,276.91,321.42
A065940,바이오빌,12,2022,Annual,-8.32,-9.95,-9.81,-53.24
A066060,휴먼텍코리아,12,2011,Annual,-28.69,-59.06,-92.87,-26.61
A066060,휴먼텍코리아,12,2012,Annual,-45.09,-109.33,완전잠식,-43.57
A066060,휴먼텍코리아,12,2013,Annual,,,,
A066060,휴먼텍코리아,12,2014,Annual,,,,
A066060,휴먼텍코리아,12,2015,Annual,,,,
A066060,휴먼텍코리아,12,2016,Annual,,,,
A066060,휴먼텍코리아,12,2017,Annual,,,,
A066060,휴먼텍코리아,12,2018,Annual,,,,
A066060,휴먼텍코리아,12,2019,Annual,,,,
A066060,휴먼텍코리아,12,2020,Annual,,,,
A066060,휴먼텍코리아,12,2021,Annual,,,,
A066060,휴먼텍코리아,12,2022,Annual,,,,
A066110,한프,12,2011,Annual,8.85,11.45,7.17,5.02
A066110,한프,12,2012,Annual,12.03,14.72,11.73,8.20
A066110,한프,12,2013,Annual,-44.49,-66.36,-80.28,-42.71
A066110,한프,12,2014,Annual,-12.10,-22.44,-77.70,-19.65
A066110,한프,12,2015,Annual,34.04,59.35,74.91,52.47
A066110,한프,12,2016,Annual,-1.57,-1.87,-1.28,-2.56
A066110,한프,12,2017,Annual,-23.78,-26.80,-22.11,-70.97
A066110,한프,12,2018,Annual,-68.31,-78.64,-69.86,-275.75
A066110,한프,12,2019,Annual,-35.50,-39.82,-62.96,-337.30
A066110,한프,12,2020,Annual,-15.31,-17.04,-38.29,-249.30
A066110,한프,12,2021,Annual,18.39,35.62,26.01,288.73
A066110,한프,12,2022,Annual,-47.10,-151.33,-33.81,-944.95
A066200,이노블루,12,2011,Annual,,,,12.65
A066200,이노블루,12,2012,Annual,,,,
A066200,이노블루,12,2013,Annual,,,,
A066200,이노블루,12,2014,Annual,,,,-21.48
A066200,이노블루,12,2015,Annual,,,,
A066200,이노블루,12,2016,Annual,,,,
A066200,이노블루,12,2017,Annual,,,,
A066200,이노블루,12,2018,Annual,,,,
A066200,이노블루,12,2019,Annual,,,,
A066200,이노블루,12,2020,Annual,,,,
A066200,이노블루,12,2021,Annual,,,,
A066200,이노블루,12,2022,Annual,,,,
A066270,SK컴즈,12,2011,Annual,24.19,,9.47,8.34
A066270,SK컴즈,12,2012,Annual,-23.59,,-8.54,-9.25
A066270,SK컴즈,12,2013,Annual,-44.28,,-15.84,-21.44
A066270,SK컴즈,12,2014,Annual,-18.73,,-6.27,-9.55
A066270,SK컴즈,12,2015,Annual,-20.65,,-6.32,-9.92
A066270,SK컴즈,12,2016,Annual,-49.66,,-15.45,-28.44
A066270,SK컴즈,12,2017,Annual,-112.54,,-42.43,-71.01
A066270,SK컴즈,12,2018,Annual,-31.23,,-15.62,-21.35
A066270,SK컴즈,12,2019,Annual,-34.16,-460.50,-22.79,-25.15
A066270,SK컴즈,12,2020,Annual,-52.72,-424.76,-54.09,-46.86
A066270,SK컴즈,12,2021,Annual,35.20,364.36,28.75,20.67
A066270,SK컴즈,12,2022,Annual,13.31,76.58,4.84,4.64
A066300,샤인시스템,12,2011,Annual,20.14,82.84,완전잠식,183.63
A066300,샤인시스템,12,2012,Annual,-30.58,,완전잠식,-153.73
A066300,샤인시스템,12,2013,Annual,3.50,20.30,완전잠식,4.32
A066300,샤인시스템,12,2014,Annual,2.21,6.02,완전잠식,4.20
A066300,샤인시스템,12,2015,Annual,,,,
A066300,샤인시스템,12,2016,Annual,,,,
A066300,샤인시스템,12,2017,Annual,,,,
A066300,샤인시스템,12,2018,Annual,,,,
A066300,샤인시스템,12,2019,Annual,,,,
A066300,샤인시스템,12,2020,Annual,,,,
A066300,샤인시스템,12,2021,Annual,,,,
A066300,샤인시스템,12,2022,Annual,,,,
A066330,시큐리티KOR,12,2011,Annual,,,,
A066330,시큐리티KOR,12,2012,Annual,,,,
A066330,시큐리티KOR,12,2013,Annual,,,,
A066330,시큐리티KOR,12,2014,Annual,,,,
A066330,시큐리티KOR,12,2015,Annual,,,,
A066330,시큐리티KOR,12,2016,Annual,,,,
A066330,시큐리티KOR,12,2017,Annual,,,,
A066330,시큐리티KOR,12,2018,Annual,,,,
A066330,시큐리티KOR,12,2019,Annual,,,,
A066330,시큐리티KOR,12,2020,Annual,,,,
A066330,시큐리티KOR,12,2021,Annual,,,,
A066330,시큐리티KOR,12,2022,Annual,,,,
A066340,케이에스알,12,2011,Annual,-90.14,-109.13,"-444,650.18","-8,464.89"
A066340,케이에스알,12,2012,Annual,,,,
A066340,케이에스알,12,2013,Annual,,,,
A066340,케이에스알,12,2014,Annual,,,,
A066340,케이에스알,12,2015,Annual,,,,
A066340,케이에스알,12,2016,Annual,,,,
A066340,케이에스알,12,2017,Annual,,,,
A066340,케이에스알,12,2018,Annual,,,,
A066340,케이에스알,12,2019,Annual,,,,
A066340,케이에스알,12,2020,Annual,,,,
A066340,케이에스알,12,2021,Annual,,,,
A066340,케이에스알,12,2022,Annual,,,,
A066350,티에스엠텍,12,2011,Annual,5.48,7.49,17.53,4.66
A066350,티에스엠텍,12,2012,Annual,2.74,3.87,8.53,2.27
A066350,티에스엠텍,12,2013,Annual,-7.08,-9.90,-24.05,-8.93
A066350,티에스엠텍,12,2014,Annual,-7.70,-10.81,-37.36,-8.73
A066350,티에스엠텍,12,2015,Annual,-17.92,-23.50,-218.59,-39.99
A066350,티에스엠텍,12,2016,Annual,-2.02,-3.58,-27.24,-9.61
A066350,티에스엠텍,12,2017,Annual,-10.71,-177.30,-54.24,-70.64
A066350,티에스엠텍,12,2018,Annual,-17.00,-160.03,-213.76,-83.39
A066350,티에스엠텍,12,2019,Annual,-4.39,-31.51,완전잠식,-19.27
A066350,티에스엠텍,12,2020,Annual,-10.06,"-4,885.18",완전잠식,-65.69
A066350,티에스엠텍,12,2021,Annual,-9.98,-89.75,-45.14,-39.61
A066350,티에스엠텍,12,2022,Annual,10.19,16.15,3.08,5.26
A066480,휘튼,12,2011,Annual,,,,
A066480,휘튼,12,2012,Annual,,,,
A066480,휘튼,12,2013,Annual,,,,
A066480,휘튼,12,2014,Annual,,,,
A066480,휘튼,12,2015,Annual,,,,
A066480,휘튼,12,2016,Annual,,,,
A066480,휘튼,12,2017,Annual,,,,
A066480,휘튼,12,2018,Annual,,,,
A066480,휘튼,12,2019,Annual,,,,
A066480,휘튼,12,2020,Annual,,,,
A066480,휘튼,12,2021,Annual,,,,
A066480,휘튼,12,2022,Annual,,,,
A066690,보광티에스,12,2011,Annual,-85.05,-144.52,-705.56,-461.01
A066690,보광티에스,12,2012,Annual,,,,
A066690,보광티에스,12,2013,Annual,,,,
A066690,보광티에스,12,2014,Annual,,,,
A066690,보광티에스,12,2015,Annual,,,,
A066690,보광티에스,12,2016,Annual,,,,
A066690,보광티에스,12,2017,Annual,,,,
A066690,보광티에스,12,2018,Annual,,,,
A066690,보광티에스,12,2019,Annual,,,,
A066690,보광티에스,12,2020,Annual,,,,
A066690,보광티에스,12,2021,Annual,,,,
A066690,보광티에스,12,2022,Annual,,,,
A066850,아이드림,12,2011,Annual,,,,
A066850,아이드림,12,2012,Annual,,,,
A066850,아이드림,12,2013,Annual,,,,
A066850,아이드림,12,2014,Annual,,,,
A066850,아이드림,12,2015,Annual,,,,
A066850,아이드림,12,2016,Annual,,,,
A066850,아이드림,12,2017,Annual,,,,
A066850,아이드림,12,2018,Annual,,,,
A066850,아이드림,12,2019,Annual,,,,
A066850,아이드림,12,2020,Annual,,,,
A066850,아이드림,12,2021,Annual,,,,
A066850,아이드림,12,2022,Annual,,,,
A066930,에스디,12,2011,Annual,,,,
A066930,에스디,12,2012,Annual,,,,
A066930,에스디,12,2013,Annual,,,,
A066930,에스디,12,2014,Annual,,,,
A066930,에스디,12,2015,Annual,,,,
A066930,에스디,12,2016,Annual,,,,
A066930,에스디,12,2017,Annual,,,,
A066930,에스디,12,2018,Annual,,,,
A066930,에스디,12,2019,Annual,,,,
A066930,에스디,12,2020,Annual,,,,
A066930,에스디,12,2021,Annual,,,,
A066930,에스디,12,2022,Annual,,,,12.41
A067850,바이나믹,12,2011,Annual,,,,
A067850,바이나믹,12,2012,Annual,,,,
A067850,바이나믹,12,2013,Annual,,,,
A067850,바이나믹,12,2014,Annual,,,,
A067850,바이나믹,12,2015,Annual,,,,
A067850,바이나믹,12,2016,Annual,,,,
A067850,바이나믹,12,2017,Annual,,,,
A067850,바이나믹,12,2018,Annual,,,,
A067850,바이나믹,12,2019,Annual,,,,
A067850,바이나믹,12,2020,Annual,,,,
A067850,바이나믹,12,2021,Annual,,,,
A067850,바이나믹,12,2022,Annual,,,,
A067950,티이씨,12,2011,Annual,,,,
A067950,티이씨,12,2012,Annual,,,,
A067950,티이씨,12,2013,Annual,,,,
A067950,티이씨,12,2014,Annual,,,,
A067950,티이씨,12,2015,Annual,,,,
A067950,티이씨,12,2016,Annual,,,,
A067950,티이씨,12,2017,Annual,,,,
A067950,티이씨,12,2018,Annual,,,,
A067950,티이씨,12,2019,Annual,,,,
A067950,티이씨,12,2020,Annual,,,,
A067950,티이씨,12,2021,Annual,,,,
A067950,티이씨,12,2022,Annual,,,,
A068060,KCW,12,2011,Annual,18.21,26.91,31.27,9.79
A068060,KCW,12,2012,Annual,14.79,22.51,26.96,8.00
A068060,KCW,12,2013,Annual,14.73,23.44,25.98,7.67
A068060,KCW,12,2014,Annual,13.20,22.97,21.32,6.34
A068060,KCW,12,2015,Annual,14.11,22.58,17.32,16.92
A068060,KCW,12,2016,Annual,-20.82,-28.79,-26.21,-32.33
A068060,KCW,12,2017,Annual,-11.43,-17.78,-15.74,-13.24
A068060,KCW,12,2018,Annual,-37.28,-62.55,-47.06,-28.09
A068060,KCW,12,2019,Annual,-37.74,-60.57,-98.80,-34.89
A068060,KCW,12,2020,Annual,-5.46,-8.32,-37.14,-7.38
A068060,KCW,12,2021,Annual,-8.67,-11.88,완전잠식,-18.05
A068060,KCW,12,2022,Annual,42.14,64.02,"2,255.87",90.54
A068150,케이엔씨글로벌,12,2011,Annual,4.35,5.90,2.73,5.37
A068150,케이엔씨글로벌,12,2012,Annual,-5.61,-7.52,-4.08,-4.76
A068150,케이엔씨글로벌,12,2013,Annual,-23.47,-32.08,-18.95,-11.61
A068150,케이엔씨글로벌,12,2014,Annual,-82.49,-107.92,-102.02,-93.12
A068150,케이엔씨글로벌,12,2015,Annual,-42.32,-61.08,-53.03,-64.27
A068150,케이엔씨글로벌,12,2016,Annual,-100.37,-186.53,-124.16,-209.84
A068150,케이엔씨글로벌,12,2017,Annual,,,,
A068150,케이엔씨글로벌,12,2018,Annual,,,,
A068150,케이엔씨글로벌,12,2019,Annual,,,,
A068150,케이엔씨글로벌,12,2020,Annual,,,,
A068150,케이엔씨글로벌,12,2021,Annual,,,,
A068150,케이엔씨글로벌,12,2022,Annual,,,,
A068630,에피밸리,12,2011,Annual,-40.04,-77.50,-379.38,-418.02
A068630,에피밸리,12,2012,Annual,,,,
A068630,에피밸리,12,2013,Annual,,,,
A068630,에피밸리,12,2014,Annual,,,,
A068630,에피밸리,12,2015,Annual,,,,
A068630,에피밸리,12,2016,Annual,,,,
A068630,에피밸리,12,2017,Annual,,,,
A068630,에피밸리,12,2018,Annual,,,,
A068630,에피밸리,12,2019,Annual,,,,
A068630,에피밸리,12,2020,Annual,,,,
A068630,에피밸리,12,2021,Annual,,,,
A068630,에피밸리,12,2022,Annual,,,,
A068770,선우중공업,12,2011,Annual,,,,
A068770,선우중공업,12,2012,Annual,,,,
A068770,선우중공업,12,2013,Annual,,,,
A068770,선우중공업,12,2014,Annual,,,,
A068770,선우중공업,12,2015,Annual,,,,
A068770,선우중공업,12,2016,Annual,,,,
A068770,선우중공업,12,2017,Annual,,,,
A068770,선우중공업,12,2018,Annual,,,,
A068770,선우중공업,12,2019,Annual,,,,
A068770,선우중공업,12,2020,Annual,,,,
A068770,선우중공업,12,2021,Annual,,,,
A068770,선우중공업,12,2022,Annual,,,,
A069110,코스온,12,2011,Annual,6.28,9.82,2.04,1.12
A069110,코스온,12,2012,Annual,6.37,8.23,2.96,1.10
A069110,코스온,12,2013,Annual,-28.23,-31.62,-28.29,-23.68
A069110,코스온,12,2014,Annual,8.84,11.43,7.83,4.99
A069110,코스온,12,2015,Annual,28.72,49.50,15.59,9.34
A069110,코스온,12,2016,Annual,28.26,49.62,16.11,10.86
A069110,코스온,12,2017,Annual,7.50,10.90,6.06,4.03
A069110,코스온,12,2018,Annual,1.33,1.71,1.27,1.06
A069110,코스온,12,2019,Annual,-0.52,-0.67,-0.57,-0.58
A069110,코스온,12,2020,Annual,-22.92,-32.38,-28.83,-31.19
A069110,코스온,12,2021,Annual,-60.57,-101.77,-125.65,-220.55
A069110,코스온,12,2022,Annual,-55.43,-103.22,완전잠식,-604.64
A071360,나노하이텍,12,2011,Annual,,,,
A071360,나노하이텍,12,2012,Annual,,,,
A071360,나노하이텍,12,2013,Annual,,,,
A071360,나노하이텍,12,2014,Annual,,,,
A071360,나노하이텍,12,2015,Annual,,,,
A071360,나노하이텍,12,2016,Annual,,,,
A071360,나노하이텍,12,2017,Annual,,,,
A071360,나노하이텍,12,2018,Annual,,,,
A071360,나노하이텍,12,2019,Annual,,,,
A071360,나노하이텍,12,2020,Annual,,,,
A071360,나노하이텍,12,2021,Annual,,,,
A071360,나노하이텍,12,2022,Annual,,,,
A071530,유에이블,12,2011,Annual,-0.46,-1.07,-2.47,-2.24
A071530,유에이블,12,2012,Annual,-56.71,-110.03,"-5,272.78",-676.99
A071530,유에이블,12,2013,Annual,,,,
A071530,유에이블,12,2014,Annual,,,,
A071530,유에이블,12,2015,Annual,,,,
A071530,유에이블,12,2016,Annual,,,,
A071530,유에이블,12,2017,Annual,,,,
A071530,유에이블,12,2018,Annual,,,,
A071530,유에이블,12,2019,Annual,,,,
A071530,유에이블,12,2020,Annual,,,,
A071530,유에이블,12,2021,Annual,,,,
A071530,유에이블,12,2022,Annual,,,,
A071660,SSCP,12,2011,Annual,8.78,11.65,12.40,18.07
A071660,SSCP,12,2012,Annual,-120.94,-155.12,-540.12,-337.40
A071660,SSCP,12,2013,Annual,,,,
A071660,SSCP,12,2014,Annual,,,,
A071660,SSCP,12,2015,Annual,,,,
A071660,SSCP,12,2016,Annual,,,,
A071660,SSCP,12,2017,Annual,,,,
A071660,SSCP,12,2018,Annual,,,,
A071660,SSCP,12,2019,Annual,,,,
A071660,SSCP,12,2020,Annual,,,,
A071660,SSCP,12,2021,Annual,,,,
A071660,SSCP,12,2022,Annual,,,,
A071930,에이스하이텍,12,2011,Annual,-154.23,-199.98,-87.96,-127.86
A071930,에이스하이텍,12,2012,Annual,19.03,30.70,13.36,10.93
A071930,에이스하이텍,12,2013,Annual,-30.73,-40.08,-33.68,-25.21
A071930,에이스하이텍,12,2014,Annual,-132.00,-175.15,-112.38,-212.73
A071930,에이스하이텍,12,2015,Annual,,,,
A071930,에이스하이텍,12,2016,Annual,,,,
A071930,에이스하이텍,12,2017,Annual,,,,
A071930,에이스하이텍,12,2018,Annual,,,,
A071930,에이스하이텍,12,2019,Annual,,,,
A071930,에이스하이텍,12,2020,Annual,,,,
A071930,에이스하이텍,12,2021,Annual,,,,
A071930,에이스하이텍,12,2022,Annual,,,,
A072530,나이스메탈,12,2011,Annual,-57.91,-69.74,-891.13,-50.92
A072530,나이스메탈,12,2012,Annual,-20.67,-24.79,완전잠식,-12.36
A072530,나이스메탈,12,2013,Annual,-9.43,-12.50,완전잠식,-6.66
A072530,나이스메탈,12,2014,Annual,,,,
A072530,나이스메탈,12,2015,Annual,,,,
A072530,나이스메탈,12,2016,Annual,,,,
A072530,나이스메탈,12,2017,Annual,,,,
A072530,나이스메탈,12,2018,Annual,,,,
A072530,나이스메탈,12,2019,Annual,,,,
A072530,나이스메탈,12,2020,Annual,,,,
A072530,나이스메탈,12,2021,Annual,,,,
A072530,나이스메탈,12,2022,Annual,,,,
A073070,에이팸,12,2011,Annual,15.38,70.49,8.66,3.74
A073070,에이팸,12,2012,Annual,36.74,181.44,14.73,8.65
A073070,에이팸,12,2013,Annual,27.16,170.67,8.63,5.77
A073070,에이팸,12,2014,Annual,47.98,283.74,18.58,10.70
A073070,에이팸,12,2015,Annual,29.39,254.03,11.60,5.47
A073070,에이팸,12,2016,Annual,38.63,"2,038.60",13.96,8.03
A073070,에이팸,12,2017,Annual,27.78,60.81,14.62,11.05
A073070,에이팸,12,2018,Annual,4.19,5.84,2.94,2.98
A073070,에이팸,12,2019,Annual,-79.55,-97.73,-87.68,-106.92
A073070,에이팸,12,2020,Annual,-9.47,-11.85,-9.83,-29.11
A073070,에이팸,12,2021,Annual,-40.89,-60.96,-20.57,-55.24
A073070,에이팸,12,2022,Annual,2.62,5.23,0.90,1.22
A073130,인스프리트,12,2011,Annual,-93.33,-190.34,-226.67,-79.07
A073130,인스프리트,12,2012,Annual,,,,
A073130,인스프리트,12,2013,Annual,,,,
A073130,인스프리트,12,2014,Annual,,,,
A073130,인스프리트,12,2015,Annual,,,,
A073130,인스프리트,12,2016,Annual,,,,
A073130,인스프리트,12,2017,Annual,,,,
A073130,인스프리트,12,2018,Annual,,,,
A073130,인스프리트,12,2019,Annual,,,,
A073130,인스프리트,12,2020,Annual,,,,
A073130,인스프리트,12,2021,Annual,,,,
A073130,인스프리트,12,2022,Annual,,,,
A073780,케이디세코,12,2011,Annual,,,,
A073780,케이디세코,12,2012,Annual,,,,
A073780,케이디세코,12,2013,Annual,,,,
A073780,케이디세코,12,2014,Annual,,,,
A073780,케이디세코,12,2015,Annual,,,,
A073780,케이디세코,12,2016,Annual,,,,
A073780,케이디세코,12,2017,Annual,,,,
A073780,케이디세코,12,2018,Annual,,,,
A073780,케이디세코,12,2019,Annual,,,,
A073780,케이디세코,12,2020,Annual,,,,
A073780,케이디세코,12,2021,Annual,,,,
A073780,케이디세코,12,2022,Annual,,,,
A074130,디아이디,12,2011,Annual,-1.17,-3.60,-4.02,-0.34
A074130,디아이디,12,2012,Annual,9.72,49.60,37.84,3.31
A074130,디아이디,12,2013,Annual,-10.60,-49.14,-43.35,-3.71
A074130,디아이디,12,2014,Annual,-3.94,-8.83,-28.29,-3.41
A074130,디아이디,12,2015,Annual,0.48,1.13,30.09,2.17
A074130,디아이디,12,2016,Annual,8.18,,완전잠식,
